21,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-08-23 05:15:00,1
2019-08-23 05:16:00,1
2019-08-23 05:17:00,1
2019-08-23 05:38:00,1
2019-08-23 09:07:00,2
2019-08-23 09:23:00,1
2019-08-23 09:24:00,1
2019-08-23 09:25:00,1
2019-08-23 09:26:00,2
2019-08-23 09:29:00,1
2019-08-23 09:32:00,1
2019-08-23 09:36:00,1
2019-08-23 09:37:00,1
2019-08-23 09:38:00,1
2019-08-23 09:39:00,1
2019-08-23 09:40:00,1
2019-08-23 09:43:00,1
2019-08-23 09:50:00,1
2019-08-23 09:51:00,1
