22,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-23 03:42:00,1
2019-08-23 03:55:00,1
2019-08-23 04:05:00,1
2019-08-23 04:17:00,1
2019-08-23 04:22:00,1
2019-08-23 04:24:00,1
2019-08-23 04:33:00,1
2019-08-23 09:44:00,1
2019-08-23 11:08:00,1
2019-08-23 15:42:00,2
2019-08-23 15:54:00,1
2019-08-23 16:03:00,2
2019-08-23 16:21:00,1
2019-08-23 16:22:00,1
2019-08-23 18:07:00,1
2019-08-23 18:13:00,1
2019-08-23 19:06:00,2
2019-08-23 22:54:00,2
