72,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-15 00:05:00,4
2019-12-15 00:06:00,5
2019-12-15 00:07:00,3
2019-12-15 00:08:00,5
2019-12-15 00:09:00,1
2019-12-15 00:10:00,4
2019-12-15 00:11:00,2
2019-12-15 00:18:00,4
2019-12-15 00:19:00,4
2019-12-15 00:20:00,4
2019-12-15 00:21:00,2
2019-12-15 00:22:00,4
2019-12-15 00:23:00,4
2019-12-15 00:24:00,4
2019-12-15 00:25:00,8
2019-12-15 00:26:00,4
2019-12-15 00:27:00,4
2019-12-15 04:25:00,2
2019-12-15 04:26:00,2
2019-12-15 23:56:00,2
