13,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-12-15 01:43:00,1
2019-12-15 02:22:00,1
2019-12-15 06:39:00,1
2019-12-15 08:08:00,1
2019-12-15 08:16:00,1
2019-12-15 08:17:00,2
2019-12-15 18:33:00,2
2019-12-15 18:34:00,1
2019-12-15 21:05:00,1
2019-12-15 22:47:00,1
2019-12-15 23:08:00,1
