1,"SELECT g.specObjID, g.lgm_fib_p5#, g.sfr_fib_p5# from galSpecExtra as g JOIN SpecObj AS s ON s.specobjid = g.specobjid    where s.z<#  AND s.class = &&&"
2019-12-15 11:56:00,1
