62,select * from sppLines where specObjId=#
2019-12-15 00:05:00,1
2019-12-15 00:08:00,1
2019-12-15 00:09:00,1
2019-12-15 00:33:00,1
2019-12-15 00:43:00,1
2019-12-15 01:21:00,1
2019-12-15 01:28:00,1
2019-12-15 01:32:00,1
2019-12-15 01:38:00,1
2019-12-15 01:43:00,1
2019-12-15 01:44:00,1
2019-12-15 02:32:00,1
2019-12-15 02:46:00,1
2019-12-15 02:57:00,1
2019-12-15 03:11:00,1
2019-12-15 03:40:00,1
2019-12-15 03:45:00,1
2019-12-15 04:40:00,2
2019-12-15 04:50:00,1
2019-12-15 06:48:00,1
2019-12-15 07:53:00,1
2019-12-15 08:02:00,1
2019-12-15 08:06:00,1
2019-12-15 08:41:00,1
2019-12-15 09:04:00,1
2019-12-15 09:08:00,1
2019-12-15 09:20:00,1
2019-12-15 09:38:00,1
2019-12-15 10:08:00,1
2019-12-15 10:29:00,1
2019-12-15 10:48:00,1
2019-12-15 11:00:00,1
2019-12-15 11:24:00,1
2019-12-15 11:30:00,1
2019-12-15 11:40:00,1
2019-12-15 11:45:00,1
2019-12-15 11:58:00,1
2019-12-15 12:00:00,2
2019-12-15 12:04:00,1
2019-12-15 12:07:00,1
2019-12-15 12:31:00,1
2019-12-15 12:41:00,1
2019-12-15 12:47:00,1
2019-12-15 13:19:00,1
2019-12-15 14:08:00,1
2019-12-15 14:35:00,1
2019-12-15 14:38:00,1
2019-12-15 14:58:00,1
2019-12-15 15:43:00,1
2019-12-15 15:59:00,1
2019-12-15 16:02:00,1
2019-12-15 16:25:00,1
2019-12-15 16:39:00,1
2019-12-15 17:11:00,1
2019-12-15 17:41:00,1
2019-12-15 17:45:00,1
2019-12-15 19:38:00,1
2019-12-15 19:44:00,1
2019-12-15 20:59:00,1
2019-12-15 21:59:00,1
