1,"select t.TRACT, tn.lat, tn.lon, a.ID, an.lat, an.lon, d.* from optw.tamass.TRACTS t   join optw.ptheta.Portland1#Tracts tn on tn.ID=t.ID   join optw.ptheta.Portland1#Drive d on d.DestNodeID=tn.NodeID   join optw.ptheta.Portland1#Assets an on d.OrigNodeID=an.NodeID   join optw.tamass.ASSETS a on a.ID=an.ID where Minutes < #"
2019-12-15 09:47:00,1
