42,select * from sppParams where specObjId=#
2019-12-15 00:02:00,1
2019-12-15 00:18:00,1
2019-12-15 00:35:00,1
2019-12-15 00:39:00,1
2019-12-15 00:43:00,5
2019-12-15 00:44:00,1
2019-12-15 01:03:00,1
2019-12-15 01:07:00,1
2019-12-15 01:59:00,1
2019-12-15 02:02:00,1
2019-12-15 02:11:00,1
2019-12-15 02:28:00,1
2019-12-15 02:38:00,1
2019-12-15 03:00:00,1
2019-12-15 03:10:00,1
2019-12-15 03:22:00,1
2019-12-15 04:25:00,1
2019-12-15 05:20:00,1
2019-12-15 05:25:00,1
2019-12-15 05:37:00,1
2019-12-15 05:40:00,1
2019-12-15 06:19:00,1
2019-12-15 06:32:00,1
2019-12-15 07:01:00,1
2019-12-15 07:43:00,1
2019-12-15 08:53:00,1
2019-12-15 10:23:00,1
2019-12-15 10:57:00,1
2019-12-15 11:05:00,1
2019-12-15 11:14:00,1
2019-12-15 11:44:00,1
2019-12-15 12:02:00,1
2019-12-15 13:40:00,1
2019-12-15 17:50:00,1
2019-12-15 18:19:00,1
2019-12-15 19:53:00,1
2019-12-15 22:35:00,1
2019-12-15 22:37:00,1
