1,"select AssetID=an.ID, an.Lat, an.Lon, Workers=SUM(c.VAL) from optw.ptheta.Portland1#Assets an     join optw.ptheta.Portland1#Drive d on d.DestNodeID=an.NodeID     join optw.ptheta.Portland1#Tracts tn on d.OrigNodeID=tn.NodeID     join optw.tamass.VALS c on c.TRACTID=tn.ID     join optw.tamass.VARIABLES v on v.ID=c.VARID where v.VINTAGE=# and Minutes < # -- get to work by car within time      and unit=&&& and binmin>=# and binmax<# and concept like &&& and label like &&& and label not like &&& group by an.ID, an.Lat, an.Lon order by AssetID asc"
2019-12-15 18:38:00,1
