1,"select top # ra, dec, psfmag_u, psfmag_g, psfmag_r, psfmag_i, psfmag_z, z, dered_u, dered_g, dered_r, dered_i, dered_z, u, g, r, i, z from galaxy"
2019-12-15 20:05:00,1
