3493,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-12-15 00:00:00,3
2019-12-15 00:02:00,3
2019-12-15 00:03:00,9
2019-12-15 00:07:00,3
2019-12-15 00:10:00,3
2019-12-15 00:11:00,20
2019-12-15 00:12:00,3
2019-12-15 00:13:00,19
2019-12-15 00:17:00,23
2019-12-15 00:19:00,10
2019-12-15 00:20:00,3
2019-12-15 00:22:00,3
2019-12-15 00:23:00,9
2019-12-15 00:25:00,4
2019-12-15 00:27:00,4
2019-12-15 00:30:00,3
2019-12-15 00:32:00,3
2019-12-15 00:33:00,9
2019-12-15 00:34:00,2
2019-12-15 00:37:00,3
2019-12-15 00:38:00,5
2019-12-15 00:40:00,3
2019-12-15 00:41:00,10
2019-12-15 00:42:00,3
2019-12-15 00:43:00,14
2019-12-15 00:45:00,8
2019-12-15 00:46:00,1
2019-12-15 00:47:00,3
2019-12-15 00:50:00,3
2019-12-15 00:52:00,3
2019-12-15 00:53:00,9
2019-12-15 00:57:00,3
2019-12-15 00:58:00,20
2019-12-15 01:00:00,3
2019-12-15 01:02:00,3
2019-12-15 01:03:00,9
2019-12-15 01:07:00,3
2019-12-15 01:10:00,3
2019-12-15 01:12:00,3
2019-12-15 01:13:00,9
2019-12-15 01:17:00,3
2019-12-15 01:20:00,3
2019-12-15 01:22:00,3
2019-12-15 01:23:00,9
2019-12-15 01:27:00,3
2019-12-15 01:30:00,8
2019-12-15 01:32:00,3
2019-12-15 01:33:00,9
2019-12-15 01:34:00,2
2019-12-15 01:37:00,3
2019-12-15 01:40:00,3
2019-12-15 01:41:00,5
2019-12-15 01:42:00,3
2019-12-15 01:43:00,9
2019-12-15 01:45:00,4
2019-12-15 01:47:00,1
2019-12-15 01:48:00,2
2019-12-15 01:50:00,3
2019-12-15 01:52:00,3
2019-12-15 01:53:00,9
2019-12-15 01:57:00,1
2019-12-15 01:58:00,2
2019-12-15 02:00:00,3
2019-12-15 02:02:00,3
2019-12-15 02:03:00,9
2019-12-15 02:07:00,1
2019-12-15 02:08:00,2
2019-12-15 02:10:00,3
2019-12-15 02:12:00,3
2019-12-15 02:13:00,9
2019-12-15 02:17:00,1
2019-12-15 02:18:00,2
2019-12-15 02:20:00,3
2019-12-15 02:22:00,3
2019-12-15 02:23:00,9
2019-12-15 02:27:00,1
2019-12-15 02:28:00,2
2019-12-15 02:30:00,3
2019-12-15 02:32:00,3
2019-12-15 02:33:00,9
2019-12-15 02:34:00,2
2019-12-15 02:37:00,1
2019-12-15 02:38:00,2
2019-12-15 02:40:00,3
2019-12-15 02:41:00,5
2019-12-15 02:42:00,3
2019-12-15 02:43:00,9
2019-12-15 02:45:00,4
2019-12-15 02:47:00,1
2019-12-15 02:48:00,2
2019-12-15 02:49:00,1
2019-12-15 02:50:00,3
2019-12-15 02:52:00,3
2019-12-15 02:53:00,7
2019-12-15 02:54:00,2
2019-12-15 02:57:00,1
2019-12-15 02:58:00,2
2019-12-15 03:00:00,3
2019-12-15 03:02:00,3
2019-12-15 03:03:00,6
2019-12-15 03:04:00,3
2019-12-15 03:07:00,1
2019-12-15 03:08:00,2
2019-12-15 03:10:00,3
2019-12-15 03:12:00,3
2019-12-15 03:13:00,6
2019-12-15 03:14:00,3
2019-12-15 03:17:00,1
2019-12-15 03:18:00,2
2019-12-15 03:19:00,5
2019-12-15 03:20:00,3
2019-12-15 03:22:00,3
2019-12-15 03:23:00,6
2019-12-15 03:24:00,3
2019-12-15 03:27:00,1
2019-12-15 03:28:00,2
2019-12-15 03:30:00,3
2019-12-15 03:32:00,3
2019-12-15 03:33:00,6
2019-12-15 03:34:00,5
2019-12-15 03:37:00,1
2019-12-15 03:38:00,2
2019-12-15 03:40:00,6
2019-12-15 03:41:00,9
2019-12-15 03:42:00,3
2019-12-15 03:43:00,5
2019-12-15 03:44:00,4
2019-12-15 03:45:00,4
