56,select * from galSpecLine where specObjId=#
2019-12-15 00:01:00,1
2019-12-15 00:43:00,1
2019-12-15 01:16:00,1
2019-12-15 01:54:00,1
2019-12-15 01:55:00,1
2019-12-15 02:11:00,1
2019-12-15 03:14:00,1
2019-12-15 04:04:00,1
2019-12-15 04:06:00,1
2019-12-15 05:16:00,1
2019-12-15 05:31:00,1
2019-12-15 05:32:00,1
2019-12-15 06:38:00,1
2019-12-15 07:22:00,1
2019-12-15 07:23:00,1
2019-12-15 07:37:00,1
2019-12-15 08:10:00,1
2019-12-15 08:15:00,1
2019-12-15 08:59:00,1
2019-12-15 09:12:00,1
2019-12-15 09:14:00,1
2019-12-15 09:21:00,1
2019-12-15 09:23:00,1
2019-12-15 09:30:00,1
2019-12-15 09:48:00,1
2019-12-15 10:22:00,1
2019-12-15 10:25:00,1
2019-12-15 10:29:00,1
2019-12-15 10:33:00,1
2019-12-15 10:35:00,1
2019-12-15 10:50:00,1
2019-12-15 11:11:00,1
2019-12-15 11:26:00,1
2019-12-15 11:39:00,1
2019-12-15 11:58:00,1
2019-12-15 12:22:00,1
2019-12-15 13:19:00,1
2019-12-15 13:49:00,1
2019-12-15 14:35:00,1
2019-12-15 14:38:00,1
2019-12-15 14:50:00,1
2019-12-15 15:24:00,1
2019-12-15 16:13:00,1
2019-12-15 16:14:00,1
2019-12-15 16:27:00,1
2019-12-15 16:49:00,1
2019-12-15 17:28:00,1
2019-12-15 17:32:00,1
2019-12-15 17:57:00,1
2019-12-15 18:11:00,1
2019-12-15 18:17:00,1
2019-12-15 18:20:00,1
2019-12-15 18:31:00,1
2019-12-15 19:44:00,1
2019-12-15 19:54:00,1
2019-12-15 21:03:00,1
