182,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-15 05:03:00,1
2019-12-15 05:11:00,1
2019-12-15 05:22:00,1
2019-12-15 05:24:00,2
2019-12-15 05:27:00,1
2019-12-15 05:28:00,1
2019-12-15 05:32:00,1
2019-12-15 05:35:00,2
2019-12-15 05:39:00,1
2019-12-15 05:40:00,1
2019-12-15 05:42:00,1
2019-12-15 05:43:00,1
2019-12-15 05:52:00,1
2019-12-15 05:53:00,1
2019-12-15 05:55:00,1
2019-12-15 05:59:00,1
2019-12-15 06:08:00,2
2019-12-15 06:27:00,1
2019-12-15 06:29:00,1
2019-12-15 06:32:00,1
2019-12-15 06:33:00,1
2019-12-15 06:41:00,2
2019-12-15 06:52:00,1
2019-12-15 06:53:00,1
2019-12-15 06:55:00,1
2019-12-15 06:59:00,1
2019-12-15 07:00:00,1
2019-12-15 07:04:00,1
2019-12-15 07:07:00,1
2019-12-15 07:08:00,1
2019-12-15 07:10:00,1
2019-12-15 07:18:00,1
2019-12-15 07:22:00,1
2019-12-15 07:23:00,1
2019-12-15 07:26:00,1
2019-12-15 07:33:00,1
2019-12-15 07:34:00,1
2019-12-15 07:43:00,1
2019-12-15 08:02:00,1
2019-12-15 08:23:00,1
2019-12-15 08:24:00,1
2019-12-15 08:28:00,1
2019-12-15 08:32:00,1
2019-12-15 08:39:00,1
2019-12-15 08:43:00,2
2019-12-15 08:47:00,1
2019-12-15 08:53:00,1
2019-12-15 09:35:00,1
2019-12-15 10:23:00,1
2019-12-15 10:24:00,1
2019-12-15 10:26:00,1
2019-12-15 10:53:00,1
2019-12-15 10:56:00,2
2019-12-15 10:59:00,1
2019-12-15 11:02:00,2
2019-12-15 11:05:00,1
2019-12-15 11:11:00,1
2019-12-15 11:13:00,1
2019-12-15 11:15:00,1
2019-12-15 11:19:00,1
2019-12-15 11:22:00,1
2019-12-15 11:24:00,1
2019-12-15 11:28:00,1
2019-12-15 11:33:00,1
2019-12-15 11:36:00,1
2019-12-15 11:39:00,1
2019-12-15 11:42:00,1
2019-12-15 11:44:00,1
2019-12-15 11:48:00,1
2019-12-15 11:52:00,1
2019-12-15 11:53:00,1
2019-12-15 11:58:00,1
2019-12-15 12:00:00,1
2019-12-15 12:03:00,1
2019-12-15 12:05:00,2
2019-12-15 12:06:00,1
2019-12-15 12:08:00,1
2019-12-15 12:09:00,1
2019-12-15 12:10:00,1
2019-12-15 12:11:00,1
2019-12-15 12:12:00,1
2019-12-15 12:14:00,1
2019-12-15 12:15:00,1
2019-12-15 12:16:00,1
2019-12-15 12:18:00,4
2019-12-15 12:22:00,1
2019-12-15 12:23:00,2
2019-12-15 12:25:00,1
2019-12-15 12:28:00,1
2019-12-15 12:29:00,1
2019-12-15 12:30:00,1
2019-12-15 12:33:00,1
2019-12-15 12:34:00,1
2019-12-15 12:37:00,2
2019-12-15 12:48:00,1
2019-12-15 12:59:00,1
2019-12-15 13:01:00,1
2019-12-15 13:04:00,1
2019-12-15 13:05:00,1
2019-12-15 13:08:00,1
2019-12-15 13:09:00,1
2019-12-15 13:13:00,1
2019-12-15 13:22:00,1
2019-12-15 13:37:00,1
2019-12-15 13:48:00,1
2019-12-15 13:51:00,1
2019-12-15 13:52:00,1
2019-12-15 13:59:00,1
2019-12-15 14:11:00,1
2019-12-15 14:14:00,2
2019-12-15 14:18:00,1
2019-12-15 14:19:00,1
2019-12-15 14:32:00,1
2019-12-15 14:39:00,1
2019-12-15 15:18:00,1
2019-12-15 15:20:00,1
2019-12-15 15:24:00,1
2019-12-15 15:28:00,1
2019-12-15 15:32:00,1
2019-12-15 15:36:00,1
2019-12-15 15:41:00,1
2019-12-15 15:44:00,1
2019-12-15 15:48:00,1
2019-12-15 15:51:00,1
2019-12-15 15:54:00,1
2019-12-15 16:20:00,1
2019-12-15 16:29:00,1
2019-12-15 16:30:00,1
2019-12-15 16:34:00,1
2019-12-15 16:38:00,1
2019-12-15 16:40:00,1
2019-12-15 16:44:00,1
2019-12-15 16:46:00,1
2019-12-15 16:50:00,1
2019-12-15 16:53:00,1
2019-12-15 16:55:00,1
2019-12-15 16:58:00,1
2019-12-15 17:01:00,1
2019-12-15 17:06:00,1
2019-12-15 17:12:00,1
2019-12-15 17:18:00,1
2019-12-15 17:21:00,1
2019-12-15 17:26:00,2
2019-12-15 17:27:00,1
2019-12-15 17:30:00,1
2019-12-15 17:34:00,1
2019-12-15 17:37:00,1
2019-12-15 17:39:00,1
2019-12-15 17:41:00,1
2019-12-15 17:43:00,1
2019-12-15 17:46:00,1
2019-12-15 17:47:00,1
2019-12-15 17:50:00,1
2019-12-15 17:52:00,1
2019-12-15 17:55:00,1
2019-12-15 19:15:00,1
2019-12-15 19:17:00,1
2019-12-15 19:21:00,1
2019-12-15 19:22:00,1
2019-12-15 19:23:00,2
2019-12-15 19:39:00,1
2019-12-15 19:43:00,1
2019-12-15 19:53:00,1
2019-12-15 19:56:00,1
2019-12-15 19:59:00,2
