3,"INSERT INTO #UPLOAD    VALUES (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,#), (#,#,"
2019-12-18 10:46:00,1
2019-12-18 10:48:00,1
2019-12-18 10:49:00,1
