373,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-12-18 02:03:00,1
2019-12-18 08:10:00,1
2019-12-18 08:11:00,1
2019-12-18 08:12:00,2
2019-12-18 08:14:00,2
2019-12-18 08:15:00,5
2019-12-18 08:19:00,15
2019-12-18 08:20:00,8
2019-12-18 08:21:00,10
2019-12-18 08:22:00,27
2019-12-18 08:23:00,15
2019-12-18 08:24:00,12
2019-12-18 08:25:00,12
2019-12-18 08:26:00,22
2019-12-18 08:27:00,16
2019-12-18 08:28:00,32
2019-12-18 08:29:00,9
2019-12-18 08:30:00,24
2019-12-18 08:31:00,14
2019-12-18 08:32:00,29
2019-12-18 08:33:00,31
2019-12-18 08:34:00,25
2019-12-18 08:35:00,19
2019-12-18 08:36:00,10
2019-12-18 08:37:00,19
2019-12-18 08:38:00,5
2019-12-18 08:52:00,1
2019-12-18 08:54:00,1
2019-12-18 09:00:00,1
2019-12-18 10:44:00,1
2019-12-18 18:21:00,1
2019-12-18 20:25:00,1
2019-12-18 20:26:00,1
