26,select * from SpecObjAll where specObjId=#
2019-12-18 00:34:00,1
2019-12-18 01:58:00,1
2019-12-18 02:53:00,1
2019-12-18 03:37:00,1
2019-12-18 03:49:00,1
2019-12-18 07:17:00,1
2019-12-18 07:58:00,1
2019-12-18 09:05:00,1
2019-12-18 09:26:00,1
2019-12-18 09:48:00,1
2019-12-18 11:09:00,1
2019-12-18 11:14:00,1
2019-12-18 11:29:00,1
2019-12-18 11:36:00,1
2019-12-18 11:46:00,1
2019-12-18 11:59:00,1
2019-12-18 12:57:00,1
2019-12-18 13:39:00,1
2019-12-18 13:53:00,1
2019-12-18 13:55:00,1
2019-12-18 14:36:00,1
2019-12-18 14:54:00,1
2019-12-18 15:01:00,1
2019-12-18 15:04:00,1
2019-12-18 20:16:00,1
2019-12-18 21:21:00,1
