36,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-12-18 01:36:00,1
2019-12-18 02:12:00,1
2019-12-18 02:13:00,1
2019-12-18 02:16:00,1
2019-12-18 02:40:00,1
2019-12-18 02:41:00,1
2019-12-18 02:48:00,1
2019-12-18 02:55:00,1
2019-12-18 02:57:00,1
2019-12-18 03:03:00,1
2019-12-18 05:02:00,1
2019-12-18 05:45:00,1
2019-12-18 05:47:00,1
2019-12-18 10:24:00,1
2019-12-18 16:20:00,1
2019-12-18 17:02:00,1
2019-12-18 17:04:00,1
2019-12-18 17:23:00,10
2019-12-18 17:24:00,1
2019-12-18 18:42:00,1
2019-12-18 18:46:00,1
2019-12-18 19:54:00,1
2019-12-18 19:58:00,1
2019-12-18 20:43:00,1
2019-12-18 20:44:00,2
2019-12-18 20:45:00,1
