145,select * from Frame where fieldId=#
2019-03-14 00:55:00,1
2019-03-14 01:55:00,1
2019-03-14 02:08:00,1
2019-03-14 07:09:00,1
2019-03-14 07:18:00,1
2019-03-14 07:20:00,1
2019-03-14 08:41:00,1
2019-03-14 12:07:00,3
2019-03-14 13:54:00,1
2019-03-14 13:55:00,1
2019-03-14 14:36:00,1
2019-03-14 15:25:00,1
2019-03-14 15:33:00,1
2019-03-14 15:46:00,1
2019-03-14 15:47:00,3
2019-03-14 15:58:00,1
2019-03-14 16:14:00,1
2019-03-14 16:22:00,1
2019-03-14 16:27:00,1
2019-03-14 16:40:00,1
2019-03-14 16:45:00,1
2019-03-14 16:53:00,2
2019-03-14 17:04:00,1
2019-03-14 17:27:00,4
2019-03-14 17:33:00,1
2019-03-14 17:41:00,26
2019-03-14 17:42:00,35
2019-03-14 17:43:00,25
2019-03-14 18:29:00,1
2019-03-14 18:36:00,1
2019-03-14 18:52:00,1
2019-03-14 19:04:00,1
2019-03-14 20:31:00,1
2019-03-14 20:43:00,1
2019-03-14 21:18:00,1
2019-03-14 21:33:00,1
2019-03-14 22:12:00,1
2019-03-14 22:50:00,1
2019-03-14 23:10:00,2
2019-03-14 23:17:00,4
2019-03-14 23:18:00,6
2019-03-14 23:26:00,1
2019-03-14 23:40:00,1
2019-03-14 23:49:00,1
2019-03-14 23:58:00,1
