133,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-14 00:21:00,1
2019-03-14 00:23:00,1
2019-03-14 00:59:00,1
2019-03-14 01:50:00,1
2019-03-14 01:58:00,1
2019-03-14 02:58:00,1
2019-03-14 03:58:00,1
2019-03-14 04:48:00,2
2019-03-14 04:49:00,1
2019-03-14 04:59:00,1
2019-03-14 05:02:00,1
2019-03-14 05:58:00,1
2019-03-14 06:57:00,1
2019-03-14 07:32:00,9
2019-03-14 07:57:00,1
2019-03-14 08:39:00,9
2019-03-14 08:40:00,9
2019-03-14 08:58:00,1
2019-03-14 09:58:00,1
2019-03-14 10:19:00,1
2019-03-14 10:47:00,1
2019-03-14 10:53:00,1
2019-03-14 10:56:00,1
2019-03-14 11:10:00,1
2019-03-14 11:20:00,1
2019-03-14 11:58:00,1
2019-03-14 12:27:00,1
2019-03-14 12:58:00,1
2019-03-14 13:46:00,9
2019-03-14 13:57:00,1
2019-03-14 14:13:00,1
2019-03-14 14:15:00,1
2019-03-14 14:16:00,1
2019-03-14 14:19:00,1
2019-03-14 14:32:00,1
2019-03-14 14:34:00,1
2019-03-14 14:49:00,1
2019-03-14 14:51:00,1
2019-03-14 14:58:00,1
2019-03-14 15:00:00,1
2019-03-14 15:45:00,1
2019-03-14 15:57:00,1
2019-03-14 16:36:00,3
2019-03-14 16:37:00,6
2019-03-14 16:58:00,1
2019-03-14 17:29:00,9
2019-03-14 17:58:00,1
2019-03-14 18:28:00,9
2019-03-14 18:58:00,1
2019-03-14 19:59:00,1
2019-03-14 20:08:00,9
2019-03-14 20:26:00,7
2019-03-14 20:58:00,1
2019-03-14 21:16:00,6
2019-03-14 21:17:00,3
2019-03-14 22:00:00,1
