40,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-14 00:50:00,1
2019-03-14 00:53:00,1
2019-03-14 04:04:00,1
2019-03-14 05:41:00,1
2019-03-14 07:33:00,1
2019-03-14 11:30:00,1
2019-03-14 12:13:00,1
2019-03-14 12:39:00,2
2019-03-14 12:45:00,1
2019-03-14 12:46:00,1
2019-03-14 12:47:00,1
2019-03-14 13:07:00,1
2019-03-14 13:32:00,1
2019-03-14 13:52:00,1
2019-03-14 14:16:00,1
2019-03-14 14:18:00,1
2019-03-14 14:20:00,1
2019-03-14 14:53:00,1
2019-03-14 15:40:00,2
2019-03-14 15:42:00,1
2019-03-14 15:43:00,1
2019-03-14 15:51:00,1
2019-03-14 18:13:00,1
2019-03-14 18:15:00,1
2019-03-14 18:16:00,1
2019-03-14 18:18:00,1
2019-03-14 18:31:00,1
2019-03-14 18:34:00,1
2019-03-14 18:40:00,1
2019-03-14 18:49:00,1
2019-03-14 18:51:00,1
2019-03-14 19:00:00,1
2019-03-14 21:36:00,1
2019-03-14 22:54:00,1
2019-03-14 22:55:00,1
2019-03-14 22:56:00,1
2019-03-14 22:57:00,1
2019-03-14 23:18:00,1
