50,select distinct parent from DBViewCols where viewname=&&&
2019-03-14 00:27:00,1
2019-03-14 03:40:00,1
2019-03-14 04:02:00,1
2019-03-14 04:10:00,1
2019-03-14 05:07:00,1
2019-03-14 07:46:00,1
2019-03-14 07:57:00,1
2019-03-14 10:35:00,1
2019-03-14 10:36:00,1
2019-03-14 11:24:00,1
2019-03-14 11:31:00,1
2019-03-14 12:51:00,8
2019-03-14 13:57:00,1
2019-03-14 13:59:00,1
2019-03-14 14:14:00,1
2019-03-14 14:44:00,2
2019-03-14 14:50:00,1
2019-03-14 15:06:00,1
2019-03-14 15:16:00,1
2019-03-14 15:17:00,1
2019-03-14 15:22:00,3
2019-03-14 15:33:00,1
2019-03-14 16:10:00,2
2019-03-14 16:11:00,1
2019-03-14 16:14:00,1
2019-03-14 16:17:00,1
2019-03-14 16:43:00,1
2019-03-14 16:44:00,2
2019-03-14 18:38:00,1
2019-03-14 19:43:00,1
2019-03-14 19:45:00,1
2019-03-14 19:48:00,1
2019-03-14 19:53:00,1
2019-03-14 20:04:00,1
2019-03-14 20:05:00,1
2019-03-14 20:40:00,1
2019-03-14 22:36:00,1
2019-03-14 23:45:00,1
