7,"SELECT TOP # SpecObjID, bestObjId, z FROM SpecObj WHERE class = &&& AND zWarning = # AND z BETWEEN # and #"
2019-03-14 15:32:00,2
2019-03-14 15:33:00,1
2019-03-14 15:36:00,1
2019-03-14 15:37:00,2
2019-03-14 15:38:00,1
