1,"SELECT   p.objID, p.ra, p.dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.psfMag_z, into mydb.MyTable1# from PhotoPrimary AS p WHERE   ((p.dered_g < #) OR (p.dered_r < #) OR (p.dered_i < #))   and (p.type=#)   and (p.psffwhm_r<#)   and (p.psfMag_r>#)   and (p.psfMag_r<=#)"
2019-03-14 19:03:00,1
