83,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-03-14 02:48:00,1
2019-03-14 05:25:00,1
2019-03-14 08:34:00,1
2019-03-14 08:36:00,3
2019-03-14 09:48:00,3
2019-03-14 09:49:00,7
2019-03-14 09:50:00,5
2019-03-14 09:51:00,4
2019-03-14 09:52:00,6
2019-03-14 09:53:00,6
2019-03-14 09:54:00,5
2019-03-14 12:51:00,1
2019-03-14 13:10:00,6
2019-03-14 14:12:00,24
2019-03-14 15:41:00,3
2019-03-14 16:00:00,2
2019-03-14 16:09:00,1
2019-03-14 16:11:00,1
2019-03-14 18:31:00,1
2019-03-14 18:53:00,1
2019-03-14 23:03:00,1
