250,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-03-14 01:07:00,4
2019-03-14 08:30:00,4
2019-03-14 08:31:00,4
2019-03-14 08:32:00,4
2019-03-14 08:33:00,4
2019-03-14 08:40:00,4
2019-03-14 08:41:00,4
2019-03-14 08:42:00,8
2019-03-14 08:43:00,4
2019-03-14 08:44:00,12
2019-03-14 08:45:00,22
2019-03-14 08:46:00,16
2019-03-14 08:47:00,8
2019-03-14 09:06:00,4
2019-03-14 09:07:00,8
2019-03-14 09:08:00,4
2019-03-14 09:09:00,8
2019-03-14 09:10:00,4
2019-03-14 09:14:00,4
2019-03-14 09:16:00,2
2019-03-14 09:17:00,6
2019-03-14 09:18:00,4
2019-03-14 09:22:00,7
2019-03-14 09:23:00,3
2019-03-14 09:24:00,7
2019-03-14 09:25:00,1
2019-03-14 09:26:00,10
2019-03-14 09:27:00,6
2019-03-14 09:28:00,12
2019-03-14 09:29:00,4
2019-03-14 09:31:00,8
2019-03-14 09:32:00,6
2019-03-14 09:33:00,4
2019-03-14 09:36:00,8
2019-03-14 09:37:00,4
2019-03-14 09:38:00,4
2019-03-14 09:39:00,4
2019-03-14 09:40:00,4
2019-03-14 09:41:00,4
2019-03-14 09:42:00,4
2019-03-14 21:48:00,4
2019-03-14 21:49:00,3
2019-03-14 21:50:00,1
