107316,select objid from photoprimary where photoprimary.dec between # and # and photoprimary.ra between # and #
2019-03-14 02:42:00,19
2019-03-14 02:43:00,20
2019-03-14 02:44:00,23
2019-03-14 02:45:00,27
2019-03-14 02:46:00,26
2019-03-14 02:47:00,28
2019-03-14 02:48:00,46
2019-03-14 02:49:00,52
2019-03-14 02:50:00,56
2019-03-14 02:51:00,75
2019-03-14 02:52:00,227
2019-03-14 02:53:00,1277
2019-03-14 02:54:00,1400
2019-03-14 02:55:00,1262
2019-03-14 02:56:00,973
2019-03-14 02:57:00,612
2019-03-14 02:58:00,624
2019-03-14 02:59:00,764
2019-03-14 03:00:00,549
2019-03-14 03:01:00,1127
2019-03-14 03:02:00,1510
2019-03-14 03:03:00,1339
2019-03-14 03:04:00,1123
2019-03-14 03:05:00,249
2019-03-14 03:06:00,201
2019-03-14 03:07:00,1276
2019-03-14 03:08:00,1059
2019-03-14 03:09:00,174
2019-03-14 03:10:00,49
2019-03-14 03:11:00,4
2019-03-14 03:12:00,965
2019-03-14 03:13:00,1146
2019-03-14 03:14:00,985
2019-03-14 03:15:00,542
2019-03-14 03:16:00,1
2019-03-14 03:18:00,1
2019-03-14 03:19:00,87
2019-03-14 03:20:00,12
2019-03-14 03:21:00,1
2019-03-14 03:28:00,183
2019-03-14 03:29:00,892
2019-03-14 03:30:00,747
2019-03-14 03:31:00,397
2019-03-14 03:32:00,130
2019-03-14 03:33:00,198
2019-03-14 03:34:00,703
2019-03-14 03:35:00,6
2019-03-14 04:18:00,288
2019-03-14 04:19:00,404
2019-03-14 04:20:00,98
2019-03-14 05:28:00,9
2019-03-14 05:29:00,21
2019-03-14 05:30:00,171
2019-03-14 05:31:00,1
2019-03-14 05:32:00,531
2019-03-14 05:33:00,138
2019-03-14 05:34:00,43
2019-03-14 05:35:00,45
2019-03-14 05:36:00,78
2019-03-14 05:37:00,152
2019-03-14 05:38:00,879
2019-03-14 05:39:00,1303
2019-03-14 05:40:00,1056
2019-03-14 05:41:00,1153
2019-03-14 05:58:00,41
2019-03-14 06:13:00,61
2019-03-14 06:14:00,105
2019-03-14 06:15:00,103
2019-03-14 06:21:00,3
2019-03-14 06:22:00,5
2019-03-14 06:38:00,157
2019-03-14 06:39:00,742
2019-03-14 06:40:00,542
2019-03-14 06:41:00,219
2019-03-14 06:44:00,16
2019-03-14 06:45:00,135
2019-03-14 06:46:00,253
2019-03-14 06:47:00,178
2019-03-14 06:48:00,109
2019-03-14 06:49:00,127
2019-03-14 06:50:00,149
2019-03-14 06:51:00,275
2019-03-14 06:52:00,385
2019-03-14 06:53:00,283
2019-03-14 06:54:00,353
2019-03-14 06:55:00,600
2019-03-14 06:56:00,627
2019-03-14 06:57:00,300
2019-03-14 06:58:00,332
2019-03-14 06:59:00,434
2019-03-14 07:00:00,460
2019-03-14 07:01:00,353
2019-03-14 07:02:00,300
2019-03-14 07:03:00,82
2019-03-14 07:04:00,203
2019-03-14 07:05:00,78
2019-03-14 07:06:00,1
2019-03-14 07:07:00,93
2019-03-14 07:12:00,6
2019-03-14 07:13:00,2
2019-03-14 07:14:00,2
2019-03-14 07:15:00,1
2019-03-14 07:19:00,3
2019-03-14 07:20:00,1
2019-03-14 07:23:00,3
2019-03-14 07:24:00,2
2019-03-14 07:26:00,1
2019-03-14 07:48:00,33
2019-03-14 07:49:00,23
2019-03-14 07:50:00,4
2019-03-14 07:52:00,24
2019-03-14 07:53:00,109
2019-03-14 07:54:00,3
2019-03-14 07:55:00,13
2019-03-14 08:15:00,24
2019-03-14 08:16:00,13
2019-03-14 08:18:00,9
2019-03-14 08:19:00,33
2019-03-14 08:20:00,31
2019-03-14 08:21:00,19
2019-03-14 08:22:00,3
2019-03-14 08:23:00,34
2019-03-14 08:24:00,156
2019-03-14 08:25:00,126
2019-03-14 08:26:00,40
2019-03-14 08:27:00,45
2019-03-14 08:28:00,63
2019-03-14 08:29:00,64
2019-03-14 08:32:00,38
2019-03-14 08:37:00,31
2019-03-14 08:38:00,110
2019-03-14 08:39:00,112
2019-03-14 08:40:00,42
2019-03-14 08:41:00,42
2019-03-14 08:42:00,50
2019-03-14 08:43:00,85
2019-03-14 08:44:00,61
2019-03-14 08:45:00,38
2019-03-14 08:46:00,37
2019-03-14 08:47:00,3
2019-03-14 08:50:00,35
2019-03-14 08:51:00,29
2019-03-14 08:52:00,41
2019-03-14 08:53:00,39
2019-03-14 08:54:00,21
2019-03-14 08:55:00,27
2019-03-14 08:56:00,1
2019-03-14 09:05:00,14
2019-03-14 09:10:00,13
2019-03-14 09:11:00,62
2019-03-14 09:12:00,29
2019-03-14 09:13:00,28
2019-03-14 09:16:00,23
2019-03-14 09:17:00,56
2019-03-14 09:18:00,23
2019-03-14 09:19:00,26
2019-03-14 09:20:00,18
2019-03-14 09:21:00,23
2019-03-14 09:22:00,31
2019-03-14 09:23:00,27
2019-03-14 09:24:00,18
2019-03-14 09:25:00,20
2019-03-14 09:26:00,43
2019-03-14 09:27:00,18
2019-03-14 09:28:00,29
2019-03-14 09:29:00,30
2019-03-14 09:30:00,22
2019-03-14 09:31:00,32
2019-03-14 09:32:00,603
2019-03-14 09:33:00,249
2019-03-14 09:34:00,827
2019-03-14 09:35:00,1188
2019-03-14 09:36:00,1309
2019-03-14 09:37:00,272
2019-03-14 09:38:00,208
2019-03-14 09:39:00,283
2019-03-14 09:40:00,1387
2019-03-14 09:41:00,1399
2019-03-14 09:42:00,1444
2019-03-14 09:43:00,952
2019-03-14 09:44:00,1167
2019-03-14 09:45:00,1119
2019-03-14 09:46:00,1372
2019-03-14 09:47:00,644
2019-03-14 09:48:00,500
2019-03-14 09:49:00,296
2019-03-14 09:50:00,507
2019-03-14 09:51:00,504
2019-03-14 09:52:00,847
2019-03-14 09:53:00,523
2019-03-14 09:54:00,462
2019-03-14 09:55:00,69
2019-03-14 09:56:00,70
2019-03-14 09:57:00,129
2019-03-14 09:58:00,123
2019-03-14 09:59:00,83
2019-03-14 10:06:00,311
2019-03-14 10:07:00,745
2019-03-14 10:08:00,39
2019-03-14 10:23:00,124
2019-03-14 10:24:00,627
2019-03-14 10:25:00,1053
2019-03-14 10:26:00,1024
2019-03-14 10:27:00,1238
2019-03-14 10:28:00,1448
2019-03-14 10:29:00,1072
2019-03-14 10:30:00,1134
2019-03-14 10:31:00,421
2019-03-14 10:32:00,1267
2019-03-14 10:33:00,1380
2019-03-14 10:34:00,1450
2019-03-14 10:35:00,906
2019-03-14 10:36:00,1042
2019-03-14 10:37:00,1117
2019-03-14 10:38:00,1244
2019-03-14 10:39:00,1624
2019-03-14 10:40:00,1217
2019-03-14 10:41:00,877
2019-03-14 10:42:00,349
2019-03-14 10:43:00,1391
2019-03-14 10:44:00,305
2019-03-14 10:47:00,570
2019-03-14 10:48:00,590
2019-03-14 10:49:00,1000
2019-03-14 10:50:00,384
2019-03-14 10:51:00,1112
2019-03-14 10:52:00,324
2019-03-14 10:53:00,563
2019-03-14 10:54:00,127
2019-03-14 10:55:00,1132
2019-03-14 10:56:00,1295
2019-03-14 10:57:00,1309
2019-03-14 10:58:00,1488
2019-03-14 10:59:00,1632
2019-03-14 11:00:00,1625
2019-03-14 11:01:00,1266
2019-03-14 11:02:00,230
2019-03-14 11:03:00,138
2019-03-14 12:50:00,80
2019-03-14 12:51:00,1054
2019-03-14 12:52:00,9
2019-03-14 12:56:00,1
2019-03-14 12:57:00,83
2019-03-14 12:58:00,79
2019-03-14 13:15:00,2
2019-03-14 13:16:00,2
2019-03-14 13:35:00,3
2019-03-14 13:38:00,2
2019-03-14 13:39:00,43
2019-03-14 13:40:00,248
2019-03-14 13:41:00,286
2019-03-14 13:42:00,858
2019-03-14 13:43:00,463
2019-03-14 13:44:00,608
2019-03-14 13:45:00,1500
2019-03-14 13:46:00,247
2019-03-14 13:47:00,331
2019-03-14 13:48:00,63
2019-03-14 13:50:00,187
2019-03-14 13:51:00,202
2019-03-14 13:52:00,856
2019-03-14 13:53:00,358
2019-03-14 13:54:00,255
2019-03-14 13:55:00,84
2019-03-14 13:56:00,27
