1,"SELECT TOP # s.ra, s.dec, g.g, g.r, petroR9#_r/petroR5#_r as Concentration Index FROM Galaxy g, SpecObj s     WHERE s.eclass < #     and g.fracdev_g = #     and Concentration Index > #"
2019-10-03 01:17:00,1
