87,select distinct parent from DBViewCols where viewname=&&&
2019-10-03 00:53:00,1
2019-10-03 01:19:00,2
2019-10-03 02:22:00,1
2019-10-03 02:23:00,1
2019-10-03 03:22:00,1
2019-10-03 03:56:00,11
2019-10-03 05:50:00,1
2019-10-03 06:48:00,1
2019-10-03 06:55:00,1
2019-10-03 07:59:00,2
2019-10-03 08:01:00,1
2019-10-03 08:02:00,1
2019-10-03 08:06:00,1
2019-10-03 09:12:00,2
2019-10-03 10:33:00,1
2019-10-03 11:01:00,1
2019-10-03 12:13:00,2
2019-10-03 12:14:00,1
2019-10-03 12:15:00,1
2019-10-03 12:20:00,1
2019-10-03 12:21:00,1
2019-10-03 13:46:00,1
2019-10-03 13:50:00,1
2019-10-03 14:04:00,1
2019-10-03 14:07:00,1
2019-10-03 14:53:00,2
2019-10-03 16:05:00,1
2019-10-03 16:19:00,2
2019-10-03 16:23:00,1
2019-10-03 16:29:00,1
2019-10-03 16:33:00,1
2019-10-03 16:48:00,1
2019-10-03 17:00:00,26
2019-10-03 17:01:00,5
2019-10-03 17:18:00,2
2019-10-03 17:20:00,1
2019-10-03 21:13:00,1
2019-10-03 22:14:00,1
2019-10-03 22:32:00,1
2019-10-03 23:31:00,1
2019-10-03 23:38:00,1
