308,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-03 05:40:00,1
2019-10-03 05:44:00,1
2019-10-03 05:46:00,1
2019-10-03 05:47:00,1
2019-10-03 05:49:00,2
2019-10-03 05:51:00,1
2019-10-03 06:01:00,2
2019-10-03 06:02:00,1
2019-10-03 06:05:00,2
2019-10-03 06:08:00,1
2019-10-03 06:12:00,1
2019-10-03 06:16:00,1
2019-10-03 06:18:00,2
2019-10-03 06:22:00,1
2019-10-03 06:29:00,1
2019-10-03 06:32:00,1
2019-10-03 06:35:00,1
2019-10-03 06:39:00,1
2019-10-03 06:40:00,1
2019-10-03 06:43:00,1
2019-10-03 06:44:00,1
2019-10-03 06:47:00,1
2019-10-03 06:49:00,1
2019-10-03 06:50:00,1
2019-10-03 06:53:00,1
2019-10-03 06:55:00,1
2019-10-03 06:57:00,1
2019-10-03 06:59:00,1
2019-10-03 07:02:00,2
2019-10-03 07:05:00,2
2019-10-03 07:12:00,2
2019-10-03 07:15:00,1
2019-10-03 07:17:00,1
2019-10-03 07:18:00,1
2019-10-03 07:20:00,2
2019-10-03 07:22:00,1
2019-10-03 07:37:00,1
2019-10-03 07:39:00,1
2019-10-03 07:44:00,1
2019-10-03 07:45:00,1
2019-10-03 07:47:00,1
2019-10-03 07:48:00,1
2019-10-03 08:37:00,1
2019-10-03 08:43:00,1
2019-10-03 09:13:00,1
2019-10-03 09:22:00,1
2019-10-03 10:10:00,1
2019-10-03 10:17:00,1
2019-10-03 10:24:00,1
2019-10-03 10:28:00,1
2019-10-03 10:32:00,1
2019-10-03 10:33:00,1
2019-10-03 10:34:00,1
2019-10-03 10:36:00,1
2019-10-03 10:37:00,1
2019-10-03 10:38:00,1
2019-10-03 10:40:00,1
2019-10-03 10:41:00,2
2019-10-03 10:45:00,1
2019-10-03 10:46:00,1
2019-10-03 10:48:00,1
2019-10-03 10:49:00,1
2019-10-03 10:52:00,1
2019-10-03 10:54:00,2
2019-10-03 10:56:00,1
2019-10-03 10:58:00,2
2019-10-03 10:59:00,1
2019-10-03 11:01:00,2
2019-10-03 11:04:00,2
2019-10-03 11:07:00,2
2019-10-03 11:24:00,1
2019-10-03 11:25:00,1
2019-10-03 11:28:00,1
2019-10-03 11:29:00,1
2019-10-03 11:30:00,2
2019-10-03 11:31:00,2
2019-10-03 11:32:00,2
2019-10-03 11:34:00,3
2019-10-03 11:35:00,1
2019-10-03 11:36:00,2
2019-10-03 11:38:00,1
2019-10-03 11:39:00,2
2019-10-03 11:40:00,2
2019-10-03 11:42:00,1
2019-10-03 11:43:00,1
2019-10-03 11:44:00,1
2019-10-03 11:45:00,1
2019-10-03 11:48:00,1
2019-10-03 11:52:00,1
2019-10-03 11:53:00,1
2019-10-03 11:56:00,1
2019-10-03 12:05:00,1
2019-10-03 12:08:00,1
2019-10-03 12:10:00,1
2019-10-03 12:15:00,1
2019-10-03 12:16:00,1
2019-10-03 12:20:00,1
2019-10-03 12:22:00,1
2019-10-03 12:25:00,1
2019-10-03 12:26:00,1
2019-10-03 12:28:00,2
2019-10-03 12:30:00,1
2019-10-03 12:33:00,1
2019-10-03 12:34:00,1
2019-10-03 12:37:00,2
2019-10-03 12:39:00,1
2019-10-03 12:41:00,1
2019-10-03 12:43:00,1
2019-10-03 12:45:00,1
2019-10-03 12:47:00,1
2019-10-03 12:48:00,1
2019-10-03 12:49:00,1
2019-10-03 12:50:00,1
2019-10-03 12:52:00,1
2019-10-03 12:53:00,1
2019-10-03 12:55:00,2
2019-10-03 12:56:00,1
2019-10-03 12:58:00,1
2019-10-03 13:03:00,2
2019-10-03 13:04:00,1
2019-10-03 13:15:00,2
2019-10-03 13:17:00,2
2019-10-03 13:20:00,1
2019-10-03 13:21:00,1
2019-10-03 13:25:00,1
2019-10-03 13:26:00,2
2019-10-03 13:27:00,1
2019-10-03 13:29:00,1
2019-10-03 13:32:00,2
2019-10-03 13:36:00,2
2019-10-03 13:37:00,1
2019-10-03 13:38:00,2
2019-10-03 13:41:00,1
2019-10-03 13:44:00,1
2019-10-03 13:45:00,1
2019-10-03 13:46:00,1
2019-10-03 13:47:00,1
2019-10-03 13:48:00,1
2019-10-03 13:50:00,2
2019-10-03 13:51:00,1
2019-10-03 13:54:00,1
2019-10-03 13:55:00,1
2019-10-03 13:57:00,2
2019-10-03 14:02:00,2
2019-10-03 14:04:00,1
2019-10-03 14:06:00,2
2019-10-03 14:08:00,2
2019-10-03 14:10:00,2
2019-10-03 14:12:00,1
2019-10-03 14:13:00,3
2019-10-03 14:14:00,2
2019-10-03 14:15:00,1
2019-10-03 14:16:00,4
2019-10-03 14:17:00,2
2019-10-03 14:18:00,2
2019-10-03 14:19:00,1
2019-10-03 14:20:00,2
2019-10-03 14:21:00,1
2019-10-03 14:23:00,2
2019-10-03 14:28:00,1
2019-10-03 14:31:00,2
2019-10-03 14:32:00,2
2019-10-03 14:34:00,1
2019-10-03 14:36:00,1
2019-10-03 14:37:00,1
2019-10-03 14:38:00,1
2019-10-03 14:39:00,1
2019-10-03 14:40:00,1
2019-10-03 14:43:00,1
2019-10-03 14:44:00,1
2019-10-03 14:47:00,1
2019-10-03 14:49:00,1
2019-10-03 15:00:00,1
2019-10-03 15:18:00,1
2019-10-03 15:19:00,1
2019-10-03 15:20:00,1
2019-10-03 15:21:00,1
2019-10-03 15:22:00,1
2019-10-03 15:24:00,2
2019-10-03 15:26:00,1
2019-10-03 15:33:00,1
2019-10-03 15:34:00,1
2019-10-03 15:41:00,1
2019-10-03 16:48:00,1
2019-10-03 16:49:00,2
2019-10-03 16:50:00,1
2019-10-03 16:53:00,1
2019-10-03 16:54:00,1
2019-10-03 16:56:00,2
2019-10-03 17:15:00,1
2019-10-03 17:27:00,2
2019-10-03 17:35:00,2
2019-10-03 17:36:00,1
2019-10-03 18:34:00,2
2019-10-03 18:36:00,1
2019-10-03 18:39:00,1
2019-10-03 18:42:00,1
2019-10-03 18:45:00,1
2019-10-03 18:46:00,1
2019-10-03 18:47:00,1
2019-10-03 18:48:00,1
2019-10-03 18:49:00,1
2019-10-03 18:50:00,2
2019-10-03 18:52:00,1
2019-10-03 18:53:00,1
2019-10-03 18:54:00,1
2019-10-03 18:55:00,1
2019-10-03 18:56:00,2
2019-10-03 18:58:00,1
2019-10-03 18:59:00,3
