9,"SELECT  top #   p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID  AND p.u BETWEEN # AND #"
2019-10-03 02:04:00,1
2019-10-03 07:56:00,1
2019-10-03 08:17:00,1
2019-10-03 11:58:00,1
2019-10-03 12:36:00,1
2019-10-03 12:53:00,1
2019-10-03 13:04:00,1
2019-10-03 13:48:00,1
2019-10-03 15:51:00,1
