15,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-10-03 14:00:00,1
2019-10-03 14:02:00,1
2019-10-03 14:09:00,1
2019-10-03 14:12:00,1
2019-10-03 14:15:00,1
2019-10-03 14:19:00,1
2019-10-03 14:22:00,1
2019-10-03 14:27:00,1
2019-10-03 14:33:00,1
2019-10-03 14:38:00,1
2019-10-03 14:44:00,1
2019-10-03 14:47:00,1
2019-10-03 14:50:00,1
2019-10-03 14:58:00,1
2019-10-03 15:02:00,1
