186,select * from PhotozRF where objid=#
2019-10-03 00:02:00,1
2019-10-03 00:39:00,2
2019-10-03 00:53:00,1
2019-10-03 00:54:00,1
2019-10-03 01:21:00,1
2019-10-03 01:48:00,1
2019-10-03 01:56:00,1
2019-10-03 02:03:00,1
2019-10-03 02:09:00,1
2019-10-03 02:16:00,1
2019-10-03 02:17:00,1
2019-10-03 02:18:00,1
2019-10-03 02:19:00,2
2019-10-03 02:22:00,1
2019-10-03 02:29:00,1
2019-10-03 02:30:00,1
2019-10-03 02:34:00,1
2019-10-03 02:45:00,1
2019-10-03 02:52:00,1
2019-10-03 03:05:00,1
2019-10-03 03:09:00,1
2019-10-03 03:10:00,1
2019-10-03 03:16:00,1
2019-10-03 03:37:00,1
2019-10-03 03:55:00,1
2019-10-03 03:58:00,1
2019-10-03 04:14:00,1
2019-10-03 04:21:00,1
2019-10-03 04:25:00,1
2019-10-03 04:42:00,1
2019-10-03 05:12:00,1
2019-10-03 05:20:00,1
2019-10-03 05:24:00,1
2019-10-03 05:25:00,1
2019-10-03 05:38:00,1
2019-10-03 05:42:00,1
2019-10-03 05:43:00,1
2019-10-03 05:52:00,1
2019-10-03 05:57:00,1
2019-10-03 06:03:00,1
2019-10-03 06:10:00,1
2019-10-03 06:13:00,1
2019-10-03 06:22:00,2
2019-10-03 06:28:00,2
2019-10-03 06:29:00,2
2019-10-03 06:31:00,1
2019-10-03 06:43:00,1
2019-10-03 06:47:00,1
2019-10-03 06:51:00,1
2019-10-03 06:56:00,1
2019-10-03 06:58:00,1
2019-10-03 07:03:00,2
2019-10-03 07:15:00,1
2019-10-03 07:32:00,1
2019-10-03 07:33:00,1
2019-10-03 07:37:00,1
2019-10-03 07:39:00,1
2019-10-03 07:48:00,1
2019-10-03 08:08:00,1
2019-10-03 08:15:00,1
2019-10-03 08:27:00,1
2019-10-03 08:37:00,1
2019-10-03 08:55:00,1
2019-10-03 09:12:00,1
2019-10-03 09:15:00,1
2019-10-03 09:16:00,1
2019-10-03 09:22:00,1
2019-10-03 09:27:00,1
2019-10-03 09:43:00,1
2019-10-03 09:50:00,1
2019-10-03 10:07:00,1
2019-10-03 10:13:00,1
2019-10-03 10:19:00,1
2019-10-03 10:22:00,1
2019-10-03 10:28:00,1
2019-10-03 11:06:00,1
2019-10-03 11:14:00,1
2019-10-03 11:18:00,1
2019-10-03 11:24:00,1
2019-10-03 11:28:00,1
2019-10-03 11:30:00,1
2019-10-03 11:33:00,1
2019-10-03 11:37:00,1
2019-10-03 11:38:00,1
2019-10-03 11:41:00,1
2019-10-03 12:01:00,2
2019-10-03 12:17:00,1
2019-10-03 12:19:00,1
2019-10-03 12:30:00,1
2019-10-03 12:32:00,1
2019-10-03 12:39:00,1
2019-10-03 12:45:00,1
2019-10-03 12:53:00,1
2019-10-03 12:57:00,1
2019-10-03 13:06:00,1
2019-10-03 13:09:00,1
2019-10-03 13:14:00,1
2019-10-03 13:22:00,1
2019-10-03 13:25:00,2
2019-10-03 13:46:00,1
2019-10-03 14:03:00,1
2019-10-03 14:04:00,1
2019-10-03 14:13:00,1
2019-10-03 14:16:00,1
2019-10-03 14:40:00,1
2019-10-03 14:41:00,1
2019-10-03 14:52:00,1
2019-10-03 14:55:00,1
2019-10-03 15:07:00,1
2019-10-03 15:12:00,1
2019-10-03 15:19:00,1
2019-10-03 15:22:00,1
2019-10-03 15:24:00,1
2019-10-03 15:32:00,1
2019-10-03 15:34:00,1
2019-10-03 15:46:00,1
2019-10-03 15:56:00,1
2019-10-03 16:21:00,1
2019-10-03 16:41:00,1
2019-10-03 16:47:00,1
2019-10-03 17:35:00,1
2019-10-03 17:40:00,1
2019-10-03 17:50:00,1
2019-10-03 18:09:00,1
2019-10-03 18:21:00,1
2019-10-03 18:36:00,1
2019-10-03 19:27:00,1
2019-10-03 19:29:00,2
2019-10-03 19:48:00,1
2019-10-03 19:52:00,1
2019-10-03 20:01:00,1
2019-10-03 20:15:00,1
2019-10-03 20:16:00,1
2019-10-03 20:19:00,1
2019-10-03 20:32:00,1
2019-10-03 20:34:00,2
2019-10-03 21:02:00,1
2019-10-03 21:05:00,1
2019-10-03 21:06:00,1
2019-10-03 21:14:00,1
2019-10-03 21:15:00,1
2019-10-03 21:16:00,1
2019-10-03 21:28:00,1
2019-10-03 21:38:00,1
2019-10-03 21:44:00,1
2019-10-03 21:53:00,1
2019-10-03 21:56:00,1
2019-10-03 21:58:00,1
2019-10-03 22:00:00,1
2019-10-03 22:42:00,1
2019-10-03 22:58:00,1
2019-10-03 23:01:00,1
2019-10-03 23:08:00,6
2019-10-03 23:09:00,10
2019-10-03 23:12:00,2
2019-10-03 23:21:00,1
2019-10-03 23:30:00,1
2019-10-03 23:41:00,1
2019-10-03 23:42:00,1
2019-10-03 23:48:00,1
2019-10-03 23:51:00,1
