84,"SELECT gse.lgm_tot_p5#, gse.lgm_tot_p8#                FROM galSpecExtra AS gse                JOIN SpecObjAll AS s ON s.specObjID = gse.specObjID                WHERE s.specObjID = #"
2019-10-03 12:17:00,28
2019-10-03 12:18:00,32
2019-10-03 12:19:00,6
2019-10-03 12:49:00,6
2019-10-03 12:50:00,6
2019-10-03 12:52:00,5
2019-10-03 12:53:00,1
