100,select * from Frame where fieldId=#
2019-10-03 00:40:00,1
2019-10-03 01:51:00,1
2019-10-03 01:59:00,1
2019-10-03 02:38:00,1
2019-10-03 02:48:00,1
2019-10-03 04:25:00,1
2019-10-03 04:37:00,1
2019-10-03 04:38:00,1
2019-10-03 04:41:00,1
2019-10-03 05:30:00,1
2019-10-03 05:47:00,1
2019-10-03 06:22:00,1
2019-10-03 06:30:00,1
2019-10-03 06:43:00,1
2019-10-03 07:17:00,1
2019-10-03 07:21:00,1
2019-10-03 07:39:00,1
2019-10-03 08:34:00,1
2019-10-03 09:03:00,1
2019-10-03 09:36:00,1
2019-10-03 10:01:00,1
2019-10-03 10:06:00,1
2019-10-03 10:22:00,1
2019-10-03 10:36:00,1
2019-10-03 10:46:00,1
2019-10-03 11:03:00,1
2019-10-03 11:31:00,1
2019-10-03 11:50:00,4
2019-10-03 11:51:00,3
2019-10-03 12:00:00,1
2019-10-03 12:01:00,1
2019-10-03 12:47:00,1
2019-10-03 13:02:00,1
2019-10-03 13:13:00,1
2019-10-03 13:48:00,1
2019-10-03 13:49:00,4
2019-10-03 13:57:00,1
2019-10-03 13:58:00,1
2019-10-03 14:13:00,1
2019-10-03 14:18:00,1
2019-10-03 15:27:00,1
2019-10-03 15:31:00,1
2019-10-03 15:34:00,1
2019-10-03 15:42:00,1
2019-10-03 15:55:00,1
2019-10-03 16:22:00,1
2019-10-03 16:30:00,1
2019-10-03 16:42:00,1
2019-10-03 17:02:00,1
2019-10-03 17:11:00,1
2019-10-03 17:38:00,1
2019-10-03 17:56:00,1
2019-10-03 18:34:00,1
2019-10-03 19:05:00,1
2019-10-03 19:19:00,1
2019-10-03 19:38:00,1
2019-10-03 19:39:00,6
2019-10-03 20:00:00,2
2019-10-03 20:27:00,1
2019-10-03 20:46:00,1
2019-10-03 22:07:00,1
2019-10-03 22:15:00,1
2019-10-03 22:20:00,1
2019-10-03 22:23:00,1
2019-10-03 22:55:00,1
2019-10-03 22:59:00,1
2019-10-03 23:10:00,14
2019-10-03 23:11:00,4
2019-10-03 23:46:00,1
2019-10-03 23:51:00,1
