1331,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-09 00:00:00,2
2019-11-09 00:04:00,1
2019-11-09 00:05:00,1
2019-11-09 00:06:00,2
2019-11-09 00:07:00,3
2019-11-09 00:08:00,1
2019-11-09 00:10:00,1
2019-11-09 00:14:00,1
2019-11-09 00:15:00,1
2019-11-09 00:16:00,2
2019-11-09 00:17:00,3
2019-11-09 00:18:00,1
2019-11-09 00:20:00,1
2019-11-09 00:24:00,1
2019-11-09 00:25:00,1
2019-11-09 00:26:00,2
2019-11-09 00:27:00,4
2019-11-09 00:28:00,1
2019-11-09 00:30:00,1
2019-11-09 00:34:00,1
2019-11-09 00:35:00,1
2019-11-09 00:36:00,2
2019-11-09 00:37:00,3
2019-11-09 00:38:00,1
2019-11-09 00:40:00,1
2019-11-09 00:44:00,1
2019-11-09 00:45:00,1
2019-11-09 00:46:00,1
2019-11-09 00:47:00,4
2019-11-09 00:48:00,1
2019-11-09 00:50:00,1
2019-11-09 00:54:00,1
2019-11-09 00:55:00,1
2019-11-09 00:56:00,1
2019-11-09 00:57:00,4
2019-11-09 00:58:00,1
2019-11-09 01:00:00,1
2019-11-09 01:04:00,1
2019-11-09 01:05:00,1
2019-11-09 01:06:00,1
2019-11-09 01:07:00,5
2019-11-09 01:08:00,1
2019-11-09 01:10:00,2
2019-11-09 01:14:00,1
2019-11-09 01:15:00,1
2019-11-09 01:16:00,1
2019-11-09 01:17:00,5
2019-11-09 01:18:00,1
2019-11-09 01:20:00,1
2019-11-09 01:24:00,1
2019-11-09 01:25:00,1
2019-11-09 01:26:00,1
2019-11-09 01:27:00,4
2019-11-09 01:28:00,1
2019-11-09 01:30:00,1
2019-11-09 01:34:00,1
2019-11-09 01:35:00,1
2019-11-09 01:36:00,1
2019-11-09 01:37:00,4
2019-11-09 01:38:00,1
2019-11-09 01:40:00,1
2019-11-09 01:44:00,1
2019-11-09 01:45:00,1
2019-11-09 01:46:00,1
2019-11-09 01:47:00,5
2019-11-09 01:48:00,1
2019-11-09 01:50:00,1
2019-11-09 01:54:00,1
2019-11-09 01:55:00,1
2019-11-09 01:56:00,1
2019-11-09 01:57:00,5
2019-11-09 01:58:00,1
2019-11-09 02:00:00,1
2019-11-09 02:04:00,1
2019-11-09 02:05:00,1
2019-11-09 02:06:00,1
2019-11-09 02:07:00,4
2019-11-09 02:08:00,1
2019-11-09 02:10:00,1
2019-11-09 02:14:00,1
2019-11-09 02:15:00,1
2019-11-09 02:16:00,1
2019-11-09 02:17:00,4
2019-11-09 02:18:00,1
2019-11-09 02:20:00,1
2019-11-09 02:24:00,1
2019-11-09 02:25:00,1
2019-11-09 02:26:00,1
2019-11-09 02:27:00,4
2019-11-09 02:28:00,1
2019-11-09 02:30:00,1
2019-11-09 02:34:00,1
2019-11-09 02:35:00,1
2019-11-09 02:36:00,1
2019-11-09 02:37:00,4
2019-11-09 02:38:00,1
2019-11-09 02:40:00,1
2019-11-09 02:44:00,1
2019-11-09 02:45:00,1
2019-11-09 02:46:00,1
2019-11-09 02:47:00,4
2019-11-09 02:48:00,1
2019-11-09 02:50:00,2
2019-11-09 02:54:00,1
2019-11-09 02:56:00,2
2019-11-09 02:57:00,4
2019-11-09 02:59:00,1
2019-11-09 03:00:00,1
2019-11-09 03:04:00,1
2019-11-09 03:06:00,2
2019-11-09 03:07:00,4
2019-11-09 03:09:00,1
2019-11-09 03:10:00,1
2019-11-09 03:14:00,1
2019-11-09 03:16:00,2
2019-11-09 03:17:00,4
2019-11-09 03:19:00,1
2019-11-09 03:20:00,1
2019-11-09 03:24:00,1
2019-11-09 03:26:00,2
2019-11-09 03:27:00,4
2019-11-09 03:29:00,1
2019-11-09 03:30:00,1
2019-11-09 03:34:00,1
2019-11-09 03:36:00,2
2019-11-09 03:37:00,4
2019-11-09 03:39:00,1
2019-11-09 03:40:00,1
2019-11-09 03:44:00,1
2019-11-09 03:46:00,2
2019-11-09 03:47:00,5
2019-11-09 03:49:00,1
2019-11-09 03:50:00,1
2019-11-09 03:55:00,1
2019-11-09 03:56:00,2
2019-11-09 03:57:00,4
2019-11-09 03:59:00,1
2019-11-09 04:00:00,1
2019-11-09 04:04:00,1
2019-11-09 04:06:00,2
2019-11-09 04:07:00,4
2019-11-09 04:09:00,1
2019-11-09 04:10:00,1
2019-11-09 04:14:00,1
2019-11-09 04:16:00,2
2019-11-09 04:17:00,4
2019-11-09 04:19:00,1
2019-11-09 04:20:00,1
2019-11-09 04:24:00,1
2019-11-09 04:26:00,2
2019-11-09 04:27:00,4
2019-11-09 04:29:00,1
2019-11-09 04:30:00,1
2019-11-09 04:34:00,1
2019-11-09 04:36:00,2
2019-11-09 04:37:00,4
2019-11-09 04:39:00,1
2019-11-09 04:40:00,1
2019-11-09 04:44:00,1
2019-11-09 04:46:00,2
2019-11-09 04:47:00,4
2019-11-09 04:49:00,1
2019-11-09 04:50:00,1
2019-11-09 04:54:00,1
2019-11-09 04:56:00,2
2019-11-09 04:57:00,4
2019-11-09 04:59:00,1
2019-11-09 05:00:00,1
2019-11-09 05:04:00,1
2019-11-09 05:06:00,2
2019-11-09 05:07:00,4
2019-11-09 05:09:00,1
2019-11-09 05:10:00,1
2019-11-09 05:15:00,1
2019-11-09 05:16:00,2
2019-11-09 05:17:00,4
2019-11-09 05:19:00,1
2019-11-09 05:20:00,1
2019-11-09 05:24:00,1
2019-11-09 05:26:00,2
2019-11-09 05:27:00,4
2019-11-09 05:29:00,1
2019-11-09 05:30:00,1
2019-11-09 05:35:00,1
2019-11-09 05:36:00,2
2019-11-09 05:37:00,4
2019-11-09 05:39:00,1
2019-11-09 05:40:00,1
2019-11-09 05:45:00,1
2019-11-09 05:46:00,2
2019-11-09 05:47:00,4
2019-11-09 05:49:00,1
2019-11-09 05:50:00,1
