6,"SELECT  top #   p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g, p.r, p.i, p.z,    p.Err_u, p.Err_g, p.Err_r, p.Err_i, p.Err_z    FROM fGetObjFromRect(#,#,#,#) n,   PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-09 01:39:00,2
2019-11-09 04:21:00,1
2019-11-09 09:26:00,1
2019-11-09 17:59:00,1
2019-11-09 23:39:00,1
