258,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-11-09 18:56:00,4
2019-11-09 18:57:00,2
2019-11-09 18:58:00,4
2019-11-09 18:59:00,2
2019-11-09 19:00:00,4
2019-11-09 19:01:00,2
2019-11-09 19:02:00,2
2019-11-09 19:03:00,2
2019-11-09 19:05:00,2
2019-11-09 19:59:00,2
2019-11-09 20:00:00,8
2019-11-09 20:01:00,10
2019-11-09 20:02:00,10
2019-11-09 20:03:00,10
2019-11-09 20:04:00,18
2019-11-09 20:05:00,8
2019-11-09 20:06:00,10
2019-11-09 20:07:00,6
2019-11-09 20:08:00,6
2019-11-09 20:09:00,2
2019-11-09 20:10:00,8
2019-11-09 20:12:00,4
2019-11-09 20:13:00,4
2019-11-09 20:19:00,4
2019-11-09 20:20:00,6
2019-11-09 20:21:00,12
2019-11-09 20:22:00,6
2019-11-09 20:23:00,12
2019-11-09 20:24:00,2
2019-11-09 20:25:00,12
2019-11-09 20:26:00,2
2019-11-09 21:49:00,2
2019-11-09 21:50:00,2
2019-11-09 21:51:00,2
2019-11-09 21:52:00,10
2019-11-09 21:53:00,8
2019-11-09 21:54:00,2
2019-11-09 21:55:00,8
2019-11-09 21:56:00,6
2019-11-09 21:57:00,4
2019-11-09 21:58:00,2
2019-11-09 21:59:00,2
2019-11-09 22:00:00,4
2019-11-09 22:01:00,2
2019-11-09 22:02:00,4
2019-11-09 22:03:00,2
2019-11-09 22:04:00,4
2019-11-09 22:05:00,2
2019-11-09 22:07:00,4
2019-11-09 22:08:00,2
