1,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.subClass  FROM ..SpecObj as s  WHERE s.zWarning = # AND (s.class = &&&) AND (s.primTarget & (dbo.fPrimTarget(&&&)) > #)"
2019-11-09 02:06:00,1
