16,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-11-09 00:19:00,2
2019-11-09 00:34:00,1
2019-11-09 02:05:00,1
2019-11-09 02:07:00,2
2019-11-09 02:14:00,1
2019-11-09 17:10:00,1
2019-11-09 17:12:00,2
2019-11-09 17:13:00,1
2019-11-09 17:22:00,2
2019-11-09 17:39:00,2
2019-11-09 17:40:00,1
