18,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-25 00:02:00,1
2019-05-25 01:36:00,1
2019-05-25 01:37:00,1
2019-05-25 01:38:00,1
2019-05-25 01:40:00,1
2019-05-25 01:41:00,1
2019-05-25 01:43:00,1
2019-05-25 01:45:00,1
2019-05-25 01:46:00,1
2019-05-25 02:43:00,1
2019-05-25 02:45:00,1
2019-05-25 02:46:00,1
2019-05-25 02:49:00,1
2019-05-25 07:53:00,1
2019-05-25 10:44:00,1
2019-05-25 10:46:00,1
2019-05-25 15:21:00,1
2019-05-25 16:23:00,1
