21,select * from SpecLine where specObjId=#
2019-05-25 01:18:00,1
2019-05-25 03:21:00,1
2019-05-25 03:57:00,1
2019-05-25 04:16:00,1
2019-05-25 05:16:00,1
2019-05-25 06:14:00,1
2019-05-25 06:25:00,1
2019-05-25 07:04:00,1
2019-05-25 10:34:00,1
2019-05-25 12:41:00,2
2019-05-25 12:44:00,1
2019-05-25 13:57:00,1
2019-05-25 14:19:00,1
2019-05-25 14:35:00,1
2019-05-25 15:07:00,1
2019-05-25 15:17:00,1
2019-05-25 21:02:00,1
2019-05-25 22:00:00,1
2019-05-25 22:34:00,1
2019-05-25 23:32:00,1
