124,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-05-25 00:11:00,1
2019-05-25 00:20:00,1
2019-05-25 01:04:00,1
2019-05-25 01:11:00,1
2019-05-25 01:25:00,1
2019-05-25 01:28:00,1
2019-05-25 02:14:00,1
2019-05-25 02:24:00,1
2019-05-25 02:56:00,1
2019-05-25 02:59:00,1
2019-05-25 03:07:00,1
2019-05-25 03:09:00,1
2019-05-25 03:27:00,1
2019-05-25 03:29:00,1
2019-05-25 03:38:00,1
2019-05-25 03:40:00,1
2019-05-25 04:25:00,1
2019-05-25 04:35:00,1
2019-05-25 05:19:00,1
2019-05-25 05:30:00,1
2019-05-25 06:13:00,1
2019-05-25 06:23:00,1
2019-05-25 06:42:00,1
2019-05-25 06:45:00,1
2019-05-25 07:28:00,1
2019-05-25 07:38:00,1
2019-05-25 07:43:00,2
2019-05-25 07:52:00,1
2019-05-25 07:54:00,1
2019-05-25 08:37:00,1
2019-05-25 08:48:00,1
2019-05-25 09:32:00,1
2019-05-25 09:42:00,1
2019-05-25 09:58:00,1
2019-05-25 10:01:00,1
2019-05-25 10:42:00,1
2019-05-25 10:46:00,1
2019-05-25 11:13:00,1
2019-05-25 11:17:00,1
2019-05-25 11:45:00,1
2019-05-25 12:06:00,1
2019-05-25 12:09:00,1
2019-05-25 12:22:00,1
2019-05-25 12:39:00,1
2019-05-25 12:42:00,1
2019-05-25 12:52:00,1
2019-05-25 13:11:00,1
2019-05-25 13:14:00,1
2019-05-25 13:25:00,1
2019-05-25 13:27:00,1
2019-05-25 13:28:00,1
2019-05-25 13:29:00,1
2019-05-25 13:44:00,1
2019-05-25 13:47:00,1
2019-05-25 14:01:00,1
2019-05-25 14:07:00,1
2019-05-25 14:23:00,1
2019-05-25 14:37:00,1
2019-05-25 14:41:00,1
2019-05-25 14:55:00,1
2019-05-25 14:58:00,1
2019-05-25 15:00:00,2
2019-05-25 15:15:00,1
2019-05-25 15:18:00,1
2019-05-25 15:33:00,1
2019-05-25 15:37:00,1
2019-05-25 15:52:00,1
2019-05-25 15:56:00,1
2019-05-25 16:09:00,1
2019-05-25 16:13:00,1
2019-05-25 16:27:00,1
2019-05-25 16:30:00,1
2019-05-25 16:45:00,1
2019-05-25 16:59:00,1
2019-05-25 17:02:00,1
2019-05-25 17:04:00,2
2019-05-25 17:07:00,1
2019-05-25 17:30:00,1
2019-05-25 17:32:00,1
2019-05-25 17:33:00,1
2019-05-25 17:34:00,1
2019-05-25 17:47:00,1
2019-05-25 17:51:00,1
2019-05-25 18:07:00,1
2019-05-25 18:10:00,1
2019-05-25 18:12:00,2
2019-05-25 21:02:00,1
2019-05-25 21:04:00,1
2019-05-25 21:14:00,1
2019-05-25 21:16:00,1
2019-05-25 21:19:00,1
2019-05-25 21:26:00,1
2019-05-25 21:38:00,1
2019-05-25 21:40:00,1
2019-05-25 21:46:00,1
2019-05-25 21:51:00,1
2019-05-25 22:01:00,1
2019-05-25 22:03:00,1
2019-05-25 22:12:00,1
2019-05-25 22:14:00,1
2019-05-25 22:23:00,1
2019-05-25 22:26:00,1
2019-05-25 22:35:00,1
2019-05-25 22:37:00,1
2019-05-25 22:38:00,1
2019-05-25 22:48:00,1
2019-05-25 22:50:00,1
2019-05-25 22:59:00,1
2019-05-25 23:01:00,1
2019-05-25 23:02:00,1
2019-05-25 23:03:00,1
2019-05-25 23:13:00,1
2019-05-25 23:15:00,1
2019-05-25 23:19:00,1
2019-05-25 23:29:00,1
2019-05-25 23:31:00,1
2019-05-25 23:42:00,1
2019-05-25 23:44:00,1
2019-05-25 23:54:00,1
2019-05-25 23:56:00,1
