106,select * from dbo.fDocColumns(&&&)
2019-05-25 00:43:00,2
2019-05-25 01:42:00,1
2019-05-25 01:55:00,1
2019-05-25 02:19:00,1
2019-05-25 02:26:00,2
2019-05-25 02:42:00,1
2019-05-25 03:26:00,1
2019-05-25 03:32:00,2
2019-05-25 03:38:00,1
2019-05-25 03:52:00,1
2019-05-25 04:12:00,1
2019-05-25 04:44:00,1
2019-05-25 05:14:00,1
2019-05-25 05:15:00,1
2019-05-25 06:06:00,1
2019-05-25 06:17:00,1
2019-05-25 06:49:00,1
2019-05-25 07:35:00,1
2019-05-25 07:43:00,1
2019-05-25 08:59:00,1
2019-05-25 09:03:00,1
2019-05-25 09:15:00,2
2019-05-25 09:21:00,1
2019-05-25 09:27:00,1
2019-05-25 09:56:00,1
2019-05-25 10:15:00,1
2019-05-25 10:26:00,1
2019-05-25 10:27:00,1
2019-05-25 10:33:00,1
2019-05-25 10:36:00,1
2019-05-25 10:43:00,1
2019-05-25 10:51:00,1
2019-05-25 10:52:00,2
2019-05-25 11:05:00,2
2019-05-25 11:07:00,1
2019-05-25 11:17:00,2
2019-05-25 11:30:00,1
2019-05-25 12:13:00,1
2019-05-25 12:24:00,1
2019-05-25 12:28:00,1
2019-05-25 12:40:00,1
2019-05-25 12:41:00,1
2019-05-25 12:50:00,1
2019-05-25 13:32:00,1
2019-05-25 13:38:00,1
2019-05-25 13:53:00,1
2019-05-25 14:01:00,1
2019-05-25 14:09:00,1
2019-05-25 14:32:00,1
2019-05-25 14:36:00,2
2019-05-25 14:38:00,1
2019-05-25 15:28:00,1
2019-05-25 15:39:00,1
2019-05-25 15:55:00,1
2019-05-25 16:43:00,1
2019-05-25 16:57:00,1
2019-05-25 17:01:00,2
2019-05-25 17:37:00,1
2019-05-25 17:41:00,1
2019-05-25 17:42:00,2
2019-05-25 17:43:00,1
2019-05-25 17:44:00,2
2019-05-25 17:45:00,2
2019-05-25 17:54:00,2
2019-05-25 18:02:00,1
2019-05-25 18:04:00,1
2019-05-25 18:35:00,1
2019-05-25 19:12:00,1
2019-05-25 19:13:00,1
2019-05-25 19:26:00,2
2019-05-25 19:34:00,1
2019-05-25 19:35:00,2
2019-05-25 19:36:00,1
2019-05-25 19:50:00,2
2019-05-25 20:11:00,1
2019-05-25 20:17:00,1
2019-05-25 21:00:00,1
2019-05-25 21:34:00,1
2019-05-25 21:39:00,1
2019-05-25 21:45:00,1
2019-05-25 21:50:00,1
2019-05-25 21:51:00,1
2019-05-25 21:54:00,1
2019-05-25 21:56:00,1
2019-05-25 22:13:00,2
2019-05-25 22:18:00,1
2019-05-25 22:34:00,1
2019-05-25 22:58:00,1
2019-05-25 23:31:00,1
