3321,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-25 13:16:00,3
2019-05-25 13:17:00,26
2019-05-25 13:18:00,29
2019-05-25 13:19:00,31
2019-05-25 13:20:00,12
2019-05-25 13:28:00,15
2019-05-25 13:29:00,29
2019-05-25 13:30:00,31
2019-05-25 13:31:00,32
2019-05-25 13:32:00,30
2019-05-25 13:33:00,30
2019-05-25 13:34:00,31
2019-05-25 13:35:00,6
2019-05-25 13:44:00,2
2019-05-25 13:45:00,32
2019-05-25 13:46:00,31
2019-05-25 13:47:00,32
2019-05-25 13:48:00,4
2019-05-25 14:07:00,31
2019-05-25 14:08:00,30
2019-05-25 14:09:00,30
2019-05-25 14:10:00,31
2019-05-25 14:11:00,32
2019-05-25 14:12:00,30
2019-05-25 14:13:00,18
2019-05-25 14:33:00,27
2019-05-25 14:34:00,30
2019-05-25 14:35:00,30
2019-05-25 14:36:00,13
2019-05-25 14:43:00,5
2019-05-25 14:44:00,31
2019-05-25 14:45:00,32
2019-05-25 14:46:00,31
2019-05-25 14:47:00,1
2019-05-25 14:55:00,26
2019-05-25 14:56:00,32
2019-05-25 14:57:00,31
2019-05-25 14:58:00,15
2019-05-25 15:04:00,18
2019-05-25 15:05:00,21
2019-05-25 15:06:00,31
2019-05-25 15:07:00,21
2019-05-25 15:13:00,1
2019-05-25 15:14:00,33
2019-05-25 15:15:00,33
2019-05-25 15:16:00,33
2019-05-25 15:17:00,2
2019-05-25 15:23:00,5
2019-05-25 15:24:00,31
2019-05-25 15:25:00,30
2019-05-25 15:26:00,32
2019-05-25 15:27:00,3
2019-05-25 15:32:00,30
2019-05-25 15:33:00,32
2019-05-25 15:34:00,32
2019-05-25 15:35:00,10
2019-05-25 15:40:00,15
2019-05-25 15:41:00,32
2019-05-25 15:42:00,31
2019-05-25 15:43:00,27
2019-05-25 15:48:00,27
2019-05-25 15:49:00,32
2019-05-25 15:50:00,32
2019-05-25 15:51:00,11
2019-05-25 15:56:00,9
2019-05-25 15:57:00,32
2019-05-25 15:58:00,32
2019-05-25 15:59:00,27
2019-05-25 16:06:00,32
2019-05-25 16:07:00,31
2019-05-25 16:08:00,31
2019-05-25 16:09:00,2
2019-05-25 16:13:00,22
2019-05-25 16:14:00,32
2019-05-25 16:15:00,31
2019-05-25 16:16:00,14
2019-05-25 16:20:00,4
2019-05-25 16:21:00,32
2019-05-25 16:22:00,30
2019-05-25 16:23:00,32
2019-05-25 16:24:00,3
2019-05-25 16:29:00,10
2019-05-25 16:30:00,31
2019-05-25 16:31:00,33
2019-05-25 16:32:00,29
2019-05-25 16:41:00,3
2019-05-25 16:42:00,31
2019-05-25 16:43:00,32
2019-05-25 16:44:00,32
2019-05-25 16:45:00,4
2019-05-25 16:49:00,13
2019-05-25 16:50:00,32
2019-05-25 16:51:00,31
2019-05-25 16:52:00,28
2019-05-25 16:59:00,16
2019-05-25 17:00:00,32
2019-05-25 17:01:00,32
2019-05-25 17:02:00,28
2019-05-25 17:22:00,26
2019-05-25 17:23:00,37
2019-05-25 17:24:00,32
2019-05-25 17:25:00,30
2019-05-25 17:26:00,22
2019-05-25 17:35:00,7
2019-05-25 17:36:00,33
2019-05-25 17:37:00,31
2019-05-25 17:38:00,30
2019-05-25 17:43:00,1
2019-05-25 17:44:00,33
2019-05-25 17:45:00,32
2019-05-25 17:46:00,34
2019-05-25 17:47:00,1
2019-05-25 17:51:00,9
2019-05-25 17:52:00,31
2019-05-25 17:53:00,31
2019-05-25 17:54:00,32
2019-05-25 17:59:00,10
2019-05-25 18:00:00,31
2019-05-25 18:01:00,26
2019-05-25 18:02:00,31
2019-05-25 18:03:00,3
2019-05-25 18:08:00,12
2019-05-25 18:09:00,29
2019-05-25 18:10:00,32
2019-05-25 18:11:00,32
2019-05-25 18:12:00,11
2019-05-25 18:20:00,11
2019-05-25 18:21:00,31
2019-05-25 18:22:00,29
2019-05-25 18:23:00,30
2019-05-25 18:29:00,27
2019-05-25 18:30:00,31
2019-05-25 18:31:00,33
2019-05-25 18:32:00,11
2019-05-25 18:38:00,30
2019-05-25 18:39:00,32
2019-05-25 18:40:00,32
2019-05-25 18:41:00,7
2019-05-25 18:46:00,15
2019-05-25 18:47:00,3
