1,"select avg(PhotoObjAll.u-#*log1#(#E+#*SpecObjAll.z)+#), stdev(PhotoObjAll.u-#*log1#(#E+#*SpecObjAll.z)+#), avg(PetroRad_g) from SpecObjAll,PhotoObjAll where ObjID=BestObjID and PhotoObjAll.u># and PhotoObjAll.u<# and SpecObjAll.z># and SpecObjAll.z<# and PhotoObjAll.PetroRad_g># and PhotoObjAll.PetroRad_g<#"
2019-01-03 14:54:00,1
