98,select * from dbo.fDocColumns(&&&)
2019-01-03 00:13:00,1
2019-01-03 00:46:00,1
2019-01-03 00:51:00,1
2019-01-03 05:33:00,1
2019-01-03 07:42:00,1
2019-01-03 08:34:00,1
2019-01-03 09:20:00,1
2019-01-03 09:26:00,2
2019-01-03 10:50:00,1
2019-01-03 11:06:00,2
2019-01-03 11:09:00,1
2019-01-03 11:30:00,1
2019-01-03 11:32:00,1
2019-01-03 12:00:00,2
2019-01-03 12:02:00,2
2019-01-03 12:16:00,2
2019-01-03 12:26:00,2
2019-01-03 12:28:00,1
2019-01-03 12:54:00,1
2019-01-03 13:17:00,2
2019-01-03 13:43:00,1
2019-01-03 14:13:00,1
2019-01-03 14:17:00,1
2019-01-03 14:19:00,1
2019-01-03 14:44:00,2
2019-01-03 15:32:00,1
2019-01-03 15:39:00,1
2019-01-03 15:43:00,1
2019-01-03 15:45:00,1
2019-01-03 15:52:00,1
2019-01-03 16:18:00,1
2019-01-03 16:45:00,1
2019-01-03 16:46:00,1
2019-01-03 16:47:00,4
2019-01-03 16:48:00,1
2019-01-03 17:25:00,1
2019-01-03 17:26:00,5
2019-01-03 17:27:00,2
2019-01-03 17:28:00,2
2019-01-03 17:29:00,2
2019-01-03 17:39:00,1
2019-01-03 17:49:00,1
2019-01-03 17:51:00,2
2019-01-03 18:01:00,1
2019-01-03 18:02:00,2
2019-01-03 18:03:00,3
2019-01-03 18:04:00,2
2019-01-03 18:37:00,1
2019-01-03 18:38:00,1
2019-01-03 19:51:00,4
2019-01-03 20:17:00,1
2019-01-03 20:19:00,1
2019-01-03 20:48:00,1
2019-01-03 20:51:00,1
2019-01-03 20:54:00,2
2019-01-03 21:11:00,1
2019-01-03 22:29:00,7
2019-01-03 22:30:00,4
2019-01-03 23:19:00,1
2019-01-03 23:24:00,1
2019-01-03 23:48:00,2
