129,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-01-03 00:57:00,1
2019-01-03 01:11:00,9
2019-01-03 01:57:00,1
2019-01-03 02:56:00,1
2019-01-03 03:57:00,1
2019-01-03 04:58:00,1
2019-01-03 05:59:00,1
2019-01-03 06:58:00,1
2019-01-03 07:58:00,1
2019-01-03 08:57:00,1
2019-01-03 09:57:00,1
2019-01-03 10:57:00,1
2019-01-03 10:58:00,9
2019-01-03 11:52:00,9
2019-01-03 11:58:00,1
2019-01-03 12:15:00,9
2019-01-03 12:39:00,9
2019-01-03 13:00:00,1
2019-01-03 13:11:00,9
2019-01-03 13:58:00,1
2019-01-03 14:22:00,1
2019-01-03 14:59:00,1
2019-01-03 15:22:00,7
2019-01-03 15:23:00,2
2019-01-03 15:54:00,1
2019-01-03 15:59:00,1
2019-01-03 16:58:00,1
2019-01-03 17:11:00,9
2019-01-03 17:35:00,18
2019-01-03 17:44:00,9
2019-01-03 17:58:00,1
2019-01-03 18:11:00,9
2019-01-03 18:58:00,1
