2,"select   sgn.*, el.*   into mydb.SAGAN_SDSS_OBJID_#_emissionline    from    mydb.SAGAN_SDSS_OBJID_# sgn, specobj s, emissionLinesPort el  where   sgn.objid = s.bestobjid    and s.specobjid = el.specobjid"
2019-03-11 10:13:00,2
