488,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-03-11 00:55:00,1
2019-03-11 02:02:00,42
2019-03-11 04:31:00,1
2019-03-11 04:50:00,1
2019-03-11 05:05:00,1
2019-03-11 05:59:00,1
2019-03-11 07:54:00,1
2019-03-11 08:23:00,42
2019-03-11 09:50:00,42
2019-03-11 10:23:00,42
2019-03-11 11:52:00,1
2019-03-11 12:56:00,42
2019-03-11 13:45:00,42
2019-03-11 13:56:00,1
2019-03-11 15:35:00,42
2019-03-11 16:03:00,42
2019-03-11 16:36:00,42
2019-03-11 19:07:00,18
2019-03-11 21:06:00,84
