14951,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-11 00:02:00,19
2019-03-11 00:04:00,53
2019-03-11 00:05:00,11
2019-03-11 00:08:00,23
2019-03-11 00:12:00,17
2019-03-11 00:14:00,52
2019-03-11 00:15:00,9
2019-03-11 00:18:00,25
2019-03-11 00:22:00,17
2019-03-11 00:24:00,54
2019-03-11 00:25:00,9
2019-03-11 00:28:00,28
2019-03-11 00:32:00,19
2019-03-11 00:34:00,54
2019-03-11 00:35:00,9
2019-03-11 00:38:00,23
2019-03-11 00:42:00,19
2019-03-11 00:44:00,52
2019-03-11 00:45:00,10
2019-03-11 00:48:00,26
2019-03-11 00:52:00,17
2019-03-11 00:54:00,53
2019-03-11 00:55:00,9
2019-03-11 00:58:00,23
2019-03-11 01:02:00,21
2019-03-11 01:04:00,51
2019-03-11 01:05:00,11
2019-03-11 01:08:00,24
2019-03-11 01:12:00,19
2019-03-11 01:14:00,54
2019-03-11 01:15:00,13
2019-03-11 01:18:00,23
2019-03-11 01:22:00,19
2019-03-11 01:24:00,52
2019-03-11 01:25:00,9
2019-03-11 01:28:00,23
2019-03-11 01:32:00,19
2019-03-11 01:34:00,54
2019-03-11 01:35:00,9
2019-03-11 01:38:00,23
2019-03-11 01:42:00,19
2019-03-11 01:44:00,52
2019-03-11 01:45:00,9
2019-03-11 01:48:00,25
2019-03-11 01:52:00,20
2019-03-11 01:53:00,1
2019-03-11 01:54:00,51
2019-03-11 01:55:00,10
2019-03-11 01:58:00,26
2019-03-11 02:02:00,17
2019-03-11 02:04:00,51
2019-03-11 02:05:00,9
2019-03-11 02:08:00,24
2019-03-11 02:12:00,17
2019-03-11 02:14:00,53
2019-03-11 02:15:00,10
2019-03-11 02:18:00,24
2019-03-11 02:22:00,19
2019-03-11 02:24:00,50
2019-03-11 02:25:00,10
2019-03-11 02:28:00,24
2019-03-11 02:32:00,16
2019-03-11 02:33:00,1
2019-03-11 02:34:00,56
2019-03-11 02:35:00,9
2019-03-11 02:38:00,25
2019-03-11 02:42:00,16
2019-03-11 02:43:00,1
2019-03-11 02:44:00,53
2019-03-11 02:45:00,10
2019-03-11 02:48:00,25
2019-03-11 02:52:00,16
2019-03-11 02:53:00,1
2019-03-11 02:54:00,51
2019-03-11 02:55:00,9
2019-03-11 02:58:00,24
2019-03-11 03:02:00,16
2019-03-11 03:03:00,1
2019-03-11 03:04:00,55
2019-03-11 03:05:00,9
2019-03-11 03:08:00,23
2019-03-11 03:12:00,16
2019-03-11 03:13:00,1
2019-03-11 03:14:00,51
2019-03-11 03:15:00,9
2019-03-11 03:18:00,23
2019-03-11 03:22:00,16
2019-03-11 03:23:00,1
2019-03-11 03:24:00,55
2019-03-11 03:25:00,9
2019-03-11 03:28:00,24
2019-03-11 03:32:00,16
2019-03-11 03:33:00,1
2019-03-11 03:34:00,50
2019-03-11 03:35:00,9
2019-03-11 03:38:00,25
2019-03-11 03:42:00,18
2019-03-11 03:43:00,1
2019-03-11 03:44:00,54
2019-03-11 03:45:00,9
2019-03-11 03:48:00,27
2019-03-11 03:52:00,20
2019-03-11 03:53:00,1
2019-03-11 03:54:00,52
2019-03-11 03:55:00,10
2019-03-11 03:58:00,25
2019-03-11 04:02:00,18
2019-03-11 04:03:00,1
2019-03-11 04:04:00,53
2019-03-11 04:08:00,24
2019-03-11 04:12:00,18
2019-03-11 04:13:00,1
2019-03-11 04:14:00,54
2019-03-11 04:15:00,9
2019-03-11 04:18:00,23
2019-03-11 04:22:00,18
2019-03-11 04:23:00,1
2019-03-11 04:24:00,50
2019-03-11 04:25:00,9
2019-03-11 04:28:00,26
2019-03-11 04:32:00,18
2019-03-11 04:33:00,1
2019-03-11 04:34:00,52
2019-03-11 04:35:00,9
2019-03-11 04:38:00,25
2019-03-11 04:42:00,18
2019-03-11 04:43:00,1
2019-03-11 04:44:00,52
2019-03-11 04:45:00,10
2019-03-11 04:48:00,24
2019-03-11 04:52:00,20
2019-03-11 04:53:00,1
2019-03-11 04:54:00,55
2019-03-11 04:55:00,10
2019-03-11 04:58:00,23
2019-03-11 05:02:00,18
2019-03-11 05:03:00,1
2019-03-11 05:04:00,52
2019-03-11 05:05:00,5
2019-03-11 05:08:00,26
2019-03-11 05:12:00,16
2019-03-11 05:13:00,1
2019-03-11 05:14:00,50
2019-03-11 05:15:00,9
2019-03-11 05:18:00,25
2019-03-11 05:22:00,3
2019-03-11 05:23:00,14
2019-03-11 05:24:00,51
2019-03-11 05:25:00,9
2019-03-11 05:28:00,26
2019-03-11 05:32:00,2
2019-03-11 05:33:00,15
2019-03-11 05:34:00,54
2019-03-11 05:35:00,9
2019-03-11 05:38:00,26
2019-03-11 05:42:00,3
2019-03-11 05:43:00,16
2019-03-11 05:44:00,51
2019-03-11 05:45:00,9
2019-03-11 05:48:00,24
2019-03-11 05:52:00,3
2019-03-11 05:53:00,14
2019-03-11 05:54:00,52
2019-03-11 05:55:00,9
2019-03-11 05:58:00,24
2019-03-11 06:02:00,2
2019-03-11 06:03:00,15
2019-03-11 06:04:00,51
2019-03-11 06:08:00,23
2019-03-11 06:12:00,2
2019-03-11 06:13:00,17
2019-03-11 06:14:00,52
2019-03-11 06:15:00,9
2019-03-11 06:18:00,26
2019-03-11 06:22:00,2
2019-03-11 06:23:00,15
2019-03-11 06:24:00,51
2019-03-11 06:25:00,9
2019-03-11 06:28:00,24
2019-03-11 06:32:00,2
2019-03-11 06:33:00,15
2019-03-11 06:34:00,50
2019-03-11 06:35:00,9
2019-03-11 06:38:00,24
2019-03-11 06:42:00,2
2019-03-11 06:43:00,17
2019-03-11 06:44:00,50
2019-03-11 06:45:00,9
2019-03-11 06:48:00,24
2019-03-11 06:52:00,2
2019-03-11 06:53:00,15
2019-03-11 06:54:00,51
2019-03-11 06:55:00,9
2019-03-11 06:58:00,24
2019-03-11 07:02:00,2
2019-03-11 07:03:00,15
2019-03-11 07:04:00,50
2019-03-11 07:05:00,4
2019-03-11 07:08:00,25
2019-03-11 07:12:00,2
2019-03-11 07:13:00,15
2019-03-11 07:14:00,54
2019-03-11 07:15:00,13
2019-03-11 07:18:00,26
2019-03-11 07:22:00,2
2019-03-11 07:23:00,15
2019-03-11 07:24:00,51
2019-03-11 07:25:00,9
2019-03-11 07:28:00,23
2019-03-11 07:32:00,2
2019-03-11 07:33:00,15
2019-03-11 07:34:00,51
2019-03-11 07:35:00,9
2019-03-11 07:38:00,23
2019-03-11 07:42:00,2
2019-03-11 07:43:00,15
2019-03-11 07:44:00,54
2019-03-11 07:45:00,9
2019-03-11 07:48:00,24
2019-03-11 07:52:00,2
2019-03-11 07:53:00,15
2019-03-11 07:54:00,52
2019-03-11 07:55:00,10
2019-03-11 07:58:00,25
2019-03-11 08:02:00,2
2019-03-11 08:03:00,15
2019-03-11 08:04:00,52
2019-03-11 08:05:00,5
2019-03-11 08:08:00,27
2019-03-11 08:12:00,2
2019-03-11 08:13:00,15
2019-03-11 08:14:00,52
2019-03-11 08:15:00,10
2019-03-11 08:18:00,24
2019-03-11 08:22:00,2
2019-03-11 08:23:00,15
2019-03-11 08:24:00,55
2019-03-11 08:25:00,10
2019-03-11 08:28:00,25
2019-03-11 08:32:00,2
2019-03-11 08:33:00,15
2019-03-11 08:34:00,51
2019-03-11 08:35:00,9
2019-03-11 08:38:00,24
2019-03-11 08:42:00,2
2019-03-11 08:43:00,15
2019-03-11 08:44:00,53
2019-03-11 08:45:00,10
2019-03-11 08:48:00,24
2019-03-11 08:52:00,2
2019-03-11 08:53:00,15
2019-03-11 08:54:00,56
2019-03-11 08:55:00,11
2019-03-11 08:58:00,28
2019-03-11 09:02:00,2
