1,"SELECT p.ra,p.dec,p.modelMag_g-p.modelMag_r as color,(#-(#*(p.petroMag_r +#))) as mag  FROM PhotoObjAll as p,   mydb.test_# as a,   SpecObjAll as s   --into mydb.test3_photo WHERE color > mag      AND a.objId=s.bestObjID and p.objID = s.bestObjID"
2019-03-11 04:09:00,1
