378,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-06 00:07:00,2
2019-09-06 00:19:00,2
2019-09-06 00:35:00,2
2019-09-06 00:42:00,1
2019-09-06 00:43:00,1
2019-09-06 00:53:00,2
2019-09-06 01:07:00,2
2019-09-06 01:18:00,2
2019-09-06 01:27:00,1
2019-09-06 01:34:00,2
2019-09-06 01:42:00,1
2019-09-06 01:48:00,1
2019-09-06 01:56:00,1
2019-09-06 02:06:00,1
2019-09-06 02:14:00,1
2019-09-06 02:31:00,1
2019-09-06 02:43:00,1
2019-09-06 02:54:00,2
2019-09-06 03:03:00,2
2019-09-06 03:15:00,1
2019-09-06 03:20:00,1
2019-09-06 03:24:00,2
2019-09-06 03:31:00,1
2019-09-06 03:32:00,1
2019-09-06 03:39:00,2
2019-09-06 03:46:00,2
2019-09-06 03:52:00,2
2019-09-06 03:57:00,1
2019-09-06 04:01:00,2
2019-09-06 04:05:00,1
2019-09-06 04:09:00,2
2019-09-06 04:14:00,2
2019-09-06 04:21:00,2
2019-09-06 04:26:00,1
2019-09-06 04:31:00,2
2019-09-06 04:37:00,2
2019-09-06 04:43:00,1
2019-09-06 04:46:00,1
2019-09-06 04:49:00,1
2019-09-06 04:52:00,2
2019-09-06 04:56:00,1
2019-09-06 04:59:00,1
2019-09-06 05:02:00,1
2019-09-06 05:05:00,1
2019-09-06 05:08:00,1
2019-09-06 05:11:00,1
2019-09-06 05:13:00,1
2019-09-06 05:15:00,1
2019-09-06 05:18:00,2
2019-09-06 05:22:00,1
2019-09-06 05:24:00,2
2019-09-06 05:28:00,1
2019-09-06 05:31:00,1
2019-09-06 05:33:00,1
2019-09-06 05:36:00,1
2019-09-06 05:38:00,1
2019-09-06 05:39:00,1
2019-09-06 05:42:00,1
2019-09-06 05:45:00,2
2019-09-06 05:48:00,1
2019-09-06 05:51:00,1
2019-09-06 05:53:00,1
2019-09-06 05:58:00,1
2019-09-06 06:01:00,1
