422,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-09-06 00:01:00,1
2019-09-06 00:06:00,1
2019-09-06 00:07:00,1
2019-09-06 00:08:00,1
2019-09-06 00:09:00,1
2019-09-06 00:11:00,1
2019-09-06 00:12:00,1
2019-09-06 00:17:00,1
2019-09-06 00:18:00,1
2019-09-06 00:20:00,1
2019-09-06 00:21:00,1
2019-09-06 00:22:00,1
2019-09-06 00:24:00,1
2019-09-06 00:27:00,1
2019-09-06 00:29:00,1
2019-09-06 00:30:00,1
2019-09-06 00:31:00,1
2019-09-06 00:34:00,1
2019-09-06 00:36:00,1
2019-09-06 00:41:00,1
2019-09-06 00:42:00,1
2019-09-06 00:45:00,1
2019-09-06 00:46:00,1
2019-09-06 00:48:00,1
2019-09-06 00:52:00,1
2019-09-06 00:57:00,1
2019-09-06 00:59:00,1
2019-09-06 01:01:00,1
2019-09-06 01:04:00,1
2019-09-06 01:07:00,1
2019-09-06 01:17:00,1
2019-09-06 01:19:00,1
2019-09-06 01:21:00,1
2019-09-06 01:24:00,1
2019-09-06 01:26:00,1
2019-09-06 01:29:00,1
2019-09-06 01:36:00,1
2019-09-06 01:37:00,1
2019-09-06 01:43:00,1
2019-09-06 01:47:00,1
2019-09-06 01:49:00,1
2019-09-06 01:55:00,1
2019-09-06 02:09:00,1
2019-09-06 02:11:00,1
2019-09-06 02:15:00,1
2019-09-06 02:17:00,1
2019-09-06 02:24:00,1
2019-09-06 02:27:00,1
2019-09-06 02:29:00,1
2019-09-06 02:33:00,1
2019-09-06 02:35:00,1
2019-09-06 02:36:00,1
2019-09-06 02:39:00,1
2019-09-06 02:41:00,1
2019-09-06 02:42:00,1
2019-09-06 02:45:00,1
2019-09-06 02:46:00,1
2019-09-06 02:47:00,1
2019-09-06 02:49:00,1
2019-09-06 02:50:00,1
2019-09-06 02:51:00,1
2019-09-06 02:52:00,1
2019-09-06 02:56:00,1
2019-09-06 03:01:00,1
2019-09-06 03:13:00,1
2019-09-06 03:16:00,1
2019-09-06 03:19:00,1
2019-09-06 03:20:00,1
2019-09-06 03:23:00,1
2019-09-06 03:25:00,1
2019-09-06 03:27:00,1
2019-09-06 03:33:00,1
2019-09-06 03:36:00,1
2019-09-06 03:40:00,1
2019-09-06 03:41:00,1
2019-09-06 03:49:00,1
2019-09-06 03:52:00,1
2019-09-06 03:53:00,1
