2,"SELECT      * into mydb.zpcat_plus_dr1# from MyDB.zpcat AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra_gaia, m.dec_gaia, #) AS n     JOIN PhotoObj AS o ON n.objid=o.objid"
2019-09-06 00:39:00,2
