1294,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-09-06 00:03:00,8
2019-09-06 00:05:00,1
2019-09-06 00:13:00,8
2019-09-06 00:15:00,1
2019-09-06 00:23:00,8
2019-09-06 00:25:00,1
2019-09-06 00:33:00,8
2019-09-06 00:35:00,1
2019-09-06 00:43:00,8
2019-09-06 00:45:00,1
2019-09-06 00:53:00,8
2019-09-06 00:55:00,1
2019-09-06 01:03:00,8
2019-09-06 01:05:00,1
2019-09-06 01:13:00,8
2019-09-06 01:15:00,1
2019-09-06 01:23:00,8
2019-09-06 01:25:00,1
2019-09-06 01:33:00,8
2019-09-06 01:35:00,1
2019-09-06 01:43:00,8
2019-09-06 01:45:00,1
2019-09-06 01:53:00,8
2019-09-06 01:55:00,1
2019-09-06 02:03:00,8
2019-09-06 02:13:00,8
2019-09-06 02:15:00,1
2019-09-06 02:23:00,8
2019-09-06 02:25:00,1
2019-09-06 02:33:00,8
2019-09-06 02:35:00,1
2019-09-06 02:43:00,8
2019-09-06 02:45:00,1
2019-09-06 02:53:00,8
2019-09-06 02:55:00,1
2019-09-06 03:03:00,8
2019-09-06 03:13:00,8
2019-09-06 03:15:00,1
2019-09-06 03:23:00,8
2019-09-06 03:25:00,1
2019-09-06 03:33:00,8
2019-09-06 03:35:00,1
2019-09-06 03:43:00,8
2019-09-06 03:45:00,1
2019-09-06 03:53:00,8
2019-09-06 03:56:00,1
2019-09-06 04:03:00,8
2019-09-06 04:06:00,1
2019-09-06 04:13:00,8
2019-09-06 04:16:00,1
2019-09-06 04:23:00,8
2019-09-06 04:26:00,1
2019-09-06 04:33:00,8
2019-09-06 04:36:00,1
2019-09-06 04:43:00,8
2019-09-06 04:46:00,1
2019-09-06 04:53:00,8
2019-09-06 04:56:00,1
2019-09-06 05:03:00,8
2019-09-06 05:06:00,1
2019-09-06 05:13:00,8
2019-09-06 05:16:00,1
2019-09-06 05:23:00,8
2019-09-06 05:26:00,1
2019-09-06 05:33:00,8
2019-09-06 05:36:00,1
2019-09-06 05:43:00,8
2019-09-06 05:46:00,1
2019-09-06 05:53:00,8
2019-09-06 05:56:00,1
2019-09-06 06:03:00,8
2019-09-06 06:06:00,1
2019-09-06 06:13:00,8
2019-09-06 06:16:00,1
2019-09-06 06:23:00,8
2019-09-06 06:26:00,1
2019-09-06 06:33:00,8
2019-09-06 06:36:00,1
2019-09-06 06:43:00,6
2019-09-06 06:44:00,2
2019-09-06 06:46:00,1
2019-09-06 06:53:00,8
2019-09-06 06:56:00,1
2019-09-06 07:03:00,5
2019-09-06 07:04:00,3
2019-09-06 07:06:00,1
2019-09-06 07:13:00,5
2019-09-06 07:14:00,3
2019-09-06 07:16:00,1
2019-09-06 07:23:00,5
2019-09-06 07:24:00,3
2019-09-06 07:26:00,1
2019-09-06 07:33:00,5
2019-09-06 07:34:00,3
2019-09-06 07:36:00,1
2019-09-06 07:43:00,5
2019-09-06 07:44:00,3
2019-09-06 07:46:00,1
2019-09-06 07:53:00,5
2019-09-06 07:54:00,3
2019-09-06 07:56:00,1
2019-09-06 08:03:00,5
2019-09-06 08:04:00,3
2019-09-06 08:06:00,1
2019-09-06 08:13:00,5
2019-09-06 08:14:00,3
2019-09-06 08:16:00,1
2019-09-06 08:23:00,5
2019-09-06 08:24:00,3
2019-09-06 08:26:00,1
2019-09-06 08:33:00,5
2019-09-06 08:34:00,3
2019-09-06 08:36:00,1
2019-09-06 08:43:00,5
2019-09-06 08:44:00,3
2019-09-06 08:46:00,1
2019-09-06 08:53:00,5
