1,"SELECT p.objID, p.ra, p.dec, p.psfmag_g, f.mjd_g into mydb.MyTable from PhotoObjAll p, Field f  WHERE (f.fieldID = p.fieldID AND p.run = # AND p.type = #)"
2019-09-06 04:20:00,1
