478,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-09-06 00:37:00,16
2019-09-06 00:38:00,26
2019-09-06 01:28:00,1
2019-09-06 03:29:00,42
2019-09-06 05:03:00,42
2019-09-06 05:04:00,42
2019-09-06 09:10:00,18
2019-09-06 10:31:00,18
2019-09-06 11:27:00,42
2019-09-06 13:41:00,42
2019-09-06 15:47:00,1
2019-09-06 16:31:00,1
2019-09-06 17:17:00,42
2019-09-06 17:18:00,42
2019-09-06 17:39:00,18
2019-09-06 17:52:00,42
2019-09-06 18:22:00,1
2019-09-06 22:43:00,42
