1,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj  FROM ..Galaxy AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID"
2019-09-06 10:34:00,1
