58,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-09-06 02:06:00,1
2019-09-06 07:17:00,1
2019-09-06 07:57:00,3
2019-09-06 07:58:00,1
2019-09-06 07:59:00,1
2019-09-06 09:27:00,1
2019-09-06 09:29:00,4
2019-09-06 10:35:00,1
2019-09-06 11:38:00,1
2019-09-06 11:51:00,2
2019-09-06 12:02:00,3
2019-09-06 12:04:00,3
2019-09-06 12:44:00,2
2019-09-06 12:47:00,1
2019-09-06 12:50:00,1
2019-09-06 12:53:00,2
2019-09-06 13:19:00,3
2019-09-06 13:22:00,1
2019-09-06 13:24:00,1
2019-09-06 13:25:00,1
2019-09-06 13:26:00,1
2019-09-06 13:27:00,1
2019-09-06 13:37:00,1
2019-09-06 13:38:00,1
2019-09-06 14:22:00,2
2019-09-06 14:23:00,1
2019-09-06 14:25:00,1
2019-09-06 14:28:00,1
2019-09-06 14:29:00,1
2019-09-06 14:30:00,1
2019-09-06 14:31:00,1
2019-09-06 17:52:00,1
2019-09-06 17:53:00,1
2019-09-06 17:56:00,1
2019-09-06 17:57:00,1
2019-09-06 17:58:00,1
2019-09-06 18:25:00,2
2019-09-06 18:26:00,1
2019-09-06 18:32:00,1
2019-09-06 18:58:00,1
2019-09-06 19:31:00,1
2019-09-06 19:40:00,1
