53,select * from fDocFunctionParams(&&&)
2019-09-06 00:12:00,1
2019-09-06 00:58:00,1
2019-09-06 02:29:00,2
2019-09-06 04:01:00,1
2019-09-06 04:27:00,1
2019-09-06 04:34:00,1
2019-09-06 04:36:00,1
2019-09-06 04:39:00,1
2019-09-06 05:46:00,1
2019-09-06 05:51:00,1
2019-09-06 06:36:00,1
2019-09-06 06:40:00,1
2019-09-06 08:32:00,1
2019-09-06 08:34:00,1
2019-09-06 08:45:00,1
2019-09-06 08:54:00,1
2019-09-06 08:55:00,1
2019-09-06 09:14:00,1
2019-09-06 10:01:00,1
2019-09-06 10:19:00,1
2019-09-06 10:29:00,1
2019-09-06 10:34:00,1
2019-09-06 10:56:00,2
2019-09-06 11:56:00,1
2019-09-06 12:31:00,1
2019-09-06 13:20:00,1
2019-09-06 13:22:00,1
2019-09-06 13:24:00,1
2019-09-06 13:46:00,1
2019-09-06 13:48:00,1
2019-09-06 14:05:00,1
2019-09-06 14:37:00,2
2019-09-06 15:17:00,1
2019-09-06 15:28:00,1
2019-09-06 16:24:00,1
2019-09-06 16:40:00,1
2019-09-06 16:55:00,1
2019-09-06 17:05:00,1
2019-09-06 17:18:00,1
2019-09-06 17:26:00,1
2019-09-06 18:25:00,1
2019-09-06 18:38:00,1
2019-09-06 18:39:00,1
2019-09-06 19:16:00,1
2019-09-06 19:17:00,2
2019-09-06 19:22:00,1
2019-09-06 19:57:00,1
2019-09-06 20:15:00,1
2019-09-06 20:21:00,1
