17,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-06 01:40:00,1
2019-09-06 01:44:00,1
2019-09-06 02:40:00,1
2019-09-06 02:41:00,1
2019-09-06 02:42:00,1
2019-09-06 02:44:00,1
2019-09-06 02:45:00,1
2019-09-06 03:16:00,1
2019-09-06 03:19:00,1
2019-09-06 03:20:00,1
2019-09-06 03:21:00,1
2019-09-06 03:28:00,1
2019-09-06 08:37:00,1
2019-09-06 13:15:00,1
2019-09-06 13:58:00,1
2019-09-06 16:13:00,1
2019-09-06 17:22:00,1
