111,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-17 00:58:00,1
2019-01-17 01:58:00,1
2019-01-17 02:57:00,1
2019-01-17 03:57:00,1
2019-01-17 04:17:00,7
2019-01-17 04:18:00,2
2019-01-17 04:57:00,1
2019-01-17 04:59:00,1
2019-01-17 05:57:00,1
2019-01-17 06:57:00,1
2019-01-17 06:58:00,1
2019-01-17 07:23:00,9
2019-01-17 07:57:00,1
2019-01-17 08:57:00,1
2019-01-17 09:58:00,1
2019-01-17 10:58:00,1
2019-01-17 11:57:00,1
2019-01-17 12:44:00,9
2019-01-17 12:58:00,1
2019-01-17 13:25:00,9
2019-01-17 13:57:00,1
2019-01-17 14:56:00,1
2019-01-17 15:57:00,1
2019-01-17 16:09:00,6
2019-01-17 16:10:00,3
2019-01-17 16:22:00,9
2019-01-17 16:58:00,1
2019-01-17 17:13:00,9
2019-01-17 17:26:00,9
2019-01-17 17:51:00,9
2019-01-17 17:55:00,8
2019-01-17 17:56:00,1
2019-01-17 17:57:00,1
2019-01-17 18:58:00,1
