219,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-08-21 00:28:00,2
2019-08-21 04:19:00,2
2019-08-21 04:28:00,1
2019-08-21 04:34:00,1
2019-08-21 04:35:00,1
2019-08-21 04:43:00,2
2019-08-21 04:51:00,1
2019-08-21 05:12:00,1
2019-08-21 05:40:00,1
2019-08-21 05:46:00,1
2019-08-21 05:47:00,1
2019-08-21 05:49:00,2
2019-08-21 05:50:00,6
2019-08-21 05:51:00,1
2019-08-21 05:53:00,1
2019-08-21 05:56:00,2
2019-08-21 05:57:00,1
2019-08-21 06:01:00,1
2019-08-21 06:11:00,1
2019-08-21 06:29:00,1
2019-08-21 06:32:00,1
2019-08-21 06:33:00,2
2019-08-21 06:35:00,2
2019-08-21 06:36:00,1
2019-08-21 06:38:00,2
2019-08-21 06:39:00,1
2019-08-21 06:43:00,1
2019-08-21 06:44:00,1
2019-08-21 06:51:00,1
2019-08-21 06:57:00,1
2019-08-21 06:58:00,1
2019-08-21 07:02:00,1
2019-08-21 07:05:00,1
2019-08-21 07:06:00,1
2019-08-21 07:07:00,1
2019-08-21 07:11:00,1
2019-08-21 07:12:00,1
2019-08-21 07:24:00,1
2019-08-21 07:44:00,3
2019-08-21 07:57:00,1
2019-08-21 08:00:00,1
2019-08-21 08:12:00,2
2019-08-21 08:15:00,1
2019-08-21 08:16:00,1
2019-08-21 08:19:00,1
2019-08-21 08:22:00,1
2019-08-21 08:25:00,1
2019-08-21 08:32:00,1
2019-08-21 08:40:00,1
2019-08-21 08:43:00,1
2019-08-21 08:46:00,1
2019-08-21 08:51:00,1
2019-08-21 08:57:00,1
2019-08-21 09:01:00,1
2019-08-21 09:25:00,1
2019-08-21 09:41:00,1
2019-08-21 09:49:00,1
2019-08-21 09:54:00,1
2019-08-21 10:18:00,3
2019-08-21 10:19:00,1
2019-08-21 10:41:00,1
2019-08-21 10:42:00,2
2019-08-21 11:13:00,1
2019-08-21 11:34:00,1
2019-08-21 11:36:00,1
2019-08-21 11:37:00,1
2019-08-21 11:43:00,3
2019-08-21 11:45:00,2
2019-08-21 11:47:00,1
2019-08-21 11:51:00,1
2019-08-21 11:52:00,1
2019-08-21 12:02:00,1
2019-08-21 12:09:00,1
2019-08-21 12:10:00,2
2019-08-21 12:11:00,3
2019-08-21 12:12:00,1
2019-08-21 12:13:00,2
2019-08-21 12:15:00,2
2019-08-21 12:16:00,1
2019-08-21 12:29:00,1
2019-08-21 12:30:00,1
2019-08-21 12:36:00,1
2019-08-21 12:37:00,1
2019-08-21 12:39:00,1
2019-08-21 12:41:00,1
2019-08-21 12:43:00,1
2019-08-21 12:49:00,1
2019-08-21 12:57:00,1
2019-08-21 13:02:00,7
2019-08-21 13:04:00,2
2019-08-21 13:05:00,5
2019-08-21 13:06:00,8
2019-08-21 13:08:00,2
2019-08-21 13:09:00,7
2019-08-21 13:11:00,1
2019-08-21 13:12:00,9
2019-08-21 13:13:00,4
2019-08-21 13:15:00,1
2019-08-21 13:18:00,1
2019-08-21 13:20:00,1
2019-08-21 13:22:00,1
2019-08-21 13:25:00,1
2019-08-21 13:28:00,1
2019-08-21 13:29:00,1
2019-08-21 14:03:00,2
2019-08-21 14:04:00,2
2019-08-21 14:07:00,1
2019-08-21 14:08:00,1
2019-08-21 14:10:00,2
2019-08-21 14:14:00,1
2019-08-21 14:23:00,1
2019-08-21 14:36:00,1
2019-08-21 14:39:00,1
2019-08-21 14:41:00,1
2019-08-21 14:55:00,1
2019-08-21 14:58:00,1
2019-08-21 15:01:00,1
2019-08-21 15:03:00,1
2019-08-21 15:15:00,1
2019-08-21 15:31:00,1
2019-08-21 15:59:00,1
2019-08-21 16:39:00,2
2019-08-21 16:41:00,1
2019-08-21 16:43:00,1
2019-08-21 16:45:00,1
2019-08-21 16:46:00,1
2019-08-21 16:48:00,1
2019-08-21 17:20:00,1
2019-08-21 17:22:00,2
2019-08-21 17:24:00,1
2019-08-21 17:25:00,1
2019-08-21 17:27:00,2
2019-08-21 17:29:00,1
2019-08-21 17:30:00,1
2019-08-21 17:32:00,1
2019-08-21 17:33:00,1
2019-08-21 17:34:00,2
2019-08-21 17:37:00,1
2019-08-21 17:40:00,1
2019-08-21 17:41:00,1
2019-08-21 17:45:00,1
2019-08-21 17:46:00,1
2019-08-21 17:49:00,1
2019-08-21 17:57:00,1
2019-08-21 18:08:00,1
2019-08-21 18:33:00,1
2019-08-21 19:44:00,1
2019-08-21 20:46:00,1
2019-08-21 22:55:00,1
