31,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-05-05 04:41:00,1
2019-05-05 04:48:00,1
2019-05-05 04:49:00,1
2019-05-05 04:50:00,1
2019-05-05 04:52:00,1
2019-05-05 04:59:00,1
2019-05-05 05:00:00,1
2019-05-05 05:01:00,1
2019-05-05 05:03:00,1
2019-05-05 05:10:00,1
2019-05-05 05:11:00,1
2019-05-05 23:07:00,1
2019-05-05 23:10:00,1
2019-05-05 23:15:00,1
2019-05-05 23:19:00,1
2019-05-05 23:21:00,1
2019-05-05 23:24:00,1
2019-05-05 23:26:00,1
2019-05-05 23:28:00,1
2019-05-05 23:30:00,1
2019-05-05 23:32:00,1
2019-05-05 23:35:00,1
2019-05-05 23:37:00,1
2019-05-05 23:40:00,1
2019-05-05 23:42:00,1
2019-05-05 23:45:00,1
2019-05-05 23:47:00,1
2019-05-05 23:50:00,1
2019-05-05 23:53:00,1
2019-05-05 23:55:00,1
2019-05-05 23:57:00,1
